architecture,campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,ac_facing_sources,short_circuit_strength_GVA,trials,p50_thdv_pct,p95_thdv_pct,p99_thdv_pct,mean_thdv_pct,max_individual_p95_pct,dominant_harmonic,exceeds_5pct_guide_p95
Traditional AC,1,0.25,138,3,coherent,20,1,0.75,600,13.228061147798746,20.984024401835953,26.519759240648554,13.838495288125339,15.81389322459566,11,True
Local SST,1,0.25,138,3,coherent,20,1,0.75,600,4.971745869991005,7.994216345909512,9.35989082469392,5.22173895687689,6.160175170605601,11,True
Subtransmission DC backbone,1,0.25,138,3,coherent,20,1,0.75,600,1.6556744889277732,2.6468157696549883,3.1015838057959693,1.7282917917254406,1.9947381094008316,11,False
Traditional AC,1,0.25,138,3,coherent,50,1,0.75,600,14.656104210074325,23.41626590943333,27.86293025443162,15.331104928897622,17.514395192995824,11,True
Local SST,1,0.25,138,3,coherent,50,1,0.75,600,5.776943582469928,9.138033945605425,10.789347931411264,6.023093174659528,7.140611178774624,11,True
Subtransmission DC backbone,1,0.25,138,3,coherent,50,1,0.75,600,1.7088416786066678,2.748975929539312,3.1478341848873717,1.7934689392154974,2.1542689675389717,11,False
Traditional AC,1,0.25,138,3,coherent,100,1,0.75,600,17.35826884306426,27.601334548614858,30.778338805070646,17.980179192981897,20.842839339083124,11,True
Local SST,1,0.25,138,3,coherent,100,1,0.75,600,6.463544000105635,10.00400016794386,11.793309271315858,6.7229521167451916,7.793631801061791,11,True
Subtransmission DC backbone,1,0.25,138,3,coherent,100,1,0.75,600,1.774865704950793,2.815152622880483,3.3745337592956055,1.8414893790587186,2.2536797692797426,11,False
Traditional AC,1,0.25,138,5,random,5,1,1.25,600,7.18997754804532,11.343968679399225,13.62309466487894,7.479438388651733,8.465127256891012,11,True
Local SST,1,0.25,138,5,random,5,1,1.25,600,2.6834889806134434,4.1799827527230615,5.183396254873558,2.796939374214504,3.263751882890965,11,False
Subtransmission DC backbone,1,0.25,138,5,random,5,1,1.25,600,0.9578041260074663,1.5176246587539246,1.8436750096045513,1.0127857665751079,1.1926078494752435,11,False
Traditional AC,1,0.25,138,5,random,20,1,1.25,600,8.029637847528956,13.410850918889956,15.800968551383363,8.549384352891284,9.89763943195748,11,True
Local SST,1,0.25,138,5,random,20,1,1.25,600,3.003808093807285,4.76947883993245,5.6971603164226154,3.1567009549361678,3.7699923253504415,11,False
Subtransmission DC backbone,1,0.25,138,5,random,20,1,1.25,600,0.9978698954756533,1.5133033765548332,1.8946397725845978,1.0326094270264636,1.2101943636962813,11,False
Traditional AC,1,0.25,138,5,random,50,1,1.25,600,9.130034688882528,14.662604546639125,17.238984074382337,9.59168753165936,10.980222591495783,11,True
Local SST,1,0.25,138,5,random,50,1,1.25,600,3.3878139586832674,5.449008741713232,6.389702177519105,3.555389837197268,4.2582474600728055,11,True
Subtransmission DC backbone,1,0.25,138,5,random,50,1,1.25,600,1.0212015515802917,1.57141889212014,1.9364152304908504,1.0607378161457692,1.2311019612321663,11,False
Traditional AC,1,0.25,138,5,random,100,1,1.25,600,10.031100849998861,15.601820460495732,17.58772316813858,10.440596039625229,11.758127949480906,11,True
Local SST,1,0.25,138,5,random,100,1,1.25,600,3.734258755540049,6.167666718393661,7.238670932873382,3.9491888618180413,4.722693477778008,11,True
Subtransmission DC backbone,1,0.25,138,5,random,100,1,1.25,600,1.0294648981416414,1.6566978570907045,1.888829219836215,1.0810950366679455,1.3137143096734198,11,False
Traditional AC,1,0.25,138,5,partial,5,1,1.25,600,6.965085294747609,11.132761254183345,12.854166234997894,7.3657884515733745,8.535075973340767,11,True
Local SST,1,0.25,138,5,partial,5,1,1.25,600,2.6475192130511638,4.18279958309692,5.128523057296521,2.802088310857693,3.2706943723179576,11,False
Subtransmission DC backbone,1,0.25,138,5,partial,5,1,1.25,600,0.9700123498949416,1.5566725727109882,1.8498769261719887,1.0124891889841436,1.2236072167511693,11,False
Traditional AC,1,0.25,138,5,partial,20,1,1.25,600,7.826962706244775,12.496131450379591,15.058892606465022,8.180725519628286,9.670050208469311,11,True
Local SST,1,0.25,138,5,partial,20,1,1.25,600,3.010450184374257,4.839060447208619,5.932392198254689,3.1614582087045604,3.6921289210901698,11,False
Subtransmission DC backbone,1,0.25,138,5,partial,20,1,1.25,600,0.9942773663274069,1.564299473205485,1.8100235613973548,1.037001784178197,1.232672836586256,11,False
Traditional AC,1,0.25,138,5,partial,50,1,1.25,600,9.122804399673427,14.624406419317829,17.946957371119264,9.592440834451017,10.91799355395576,11,True
Local SST,1,0.25,138,5,partial,50,1,1.25,600,3.4172804001835213,5.48415150975472,6.785977375766911,3.584125218484449,4.150597212838554,11,True
Subtransmission DC backbone,1,0.25,138,5,partial,50,1,1.25,600,0.9971634772135978,1.5923861545455422,1.8064245786455535,1.0460330340943098,1.2373584678339846,11,False
Traditional AC,1,0.25,138,5,partial,100,1,1.25,600,9.967099807565244,15.703423758801272,19.029506913308143,10.495033170495716,11.674907124601946,11,True
Local SST,1,0.25,138,5,partial,100,1,1.25,600,3.7569980668432628,6.236089348072381,7.247075261536051,3.971219084558972,4.700709907927596,11,True
Subtransmission DC backbone,1,0.25,138,5,partial,100,1,1.25,600,1.016622572358184,1.5898246173472577,1.8876093272931964,1.0642160811642487,1.266226387915465,11,False
Traditional AC,1,0.25,138,5,coherent,5,1,1.25,600,7.201063727590861,11.303917165521078,14.06948261599066,7.448690868699377,8.553865574453363,11,True
Local SST,1,0.25,138,5,coherent,5,1,1.25,600,2.6430640861737,4.185405706135154,5.023162920722554,2.7869638382279955,3.292948997017696,11,False
Subtransmission DC backbone,1,0.25,138,5,coherent,5,1,1.25,600,0.9582930676596781,1.5280298263630143,1.8087341860451709,0.9999245825907478,1.1654639902381552,11,False
Traditional AC,1,0.25,138,5,coherent,20,1,1.25,600,7.996195296469408,12.290573517888264,15.356388487749552,8.340175046859615,9.208286428521506,11,True
Local SST,1,0.25,138,5,coherent,20,1,1.25,600,2.9758686224650317,4.517463568827807,5.4989882915424895,3.0992995333410445,3.5328422186509636,11,False
Subtransmission DC backbone,1,0.25,138,5,coherent,20,1,1.25,600,0.9933568667892543,1.590489667378349,1.871989041696715,1.0447915144717788,1.2165455367545683,11,False
Traditional AC,1,0.25,138,5,coherent,50,1,1.25,600,8.999048670980368,13.81219285794143,17.01343558113005,9.429518866234584,10.6155304811485,11,True
Local SST,1,0.25,138,5,coherent,50,1,1.25,600,3.4649610814581466,5.62750225657542,6.496782898541189,3.6261383402777936,4.232828490937269,11,True
Subtransmission DC backbone,1,0.25,138,5,coherent,50,1,1.25,600,1.0021750713786903,1.4837240777444876,1.73878261940314,1.0352425801836882,1.155935810822985,11,False
Traditional AC,1,0.25,138,5,coherent,100,1,1.25,600,10.155261670477568,16.516635872413932,18.706557125880398,10.58012579787587,12.320415482460318,11,True
Local SST,1,0.25,138,5,coherent,100,1,1.25,600,3.8643372403098737,6.089227490354127,7.470022025719435,3.98238998338364,4.637753612681107,11,True
Subtransmission DC backbone,1,0.25,138,5,coherent,100,1,1.25,600,1.0438823521962983,1.6107494388799157,1.8038494895697836,1.083103590848966,1.2419780075263471,11,False
Traditional AC,1,0.25,138,10,random,5,1,2.5,600,3.5137190107808776,5.51021635476547,6.914125319610212,3.697742101172451,4.2229305656671094,11,True
Local SST,1,0.25,138,10,random,5,1,2.5,600,1.3450173617935102,2.043929619711267,2.585426177203621,1.387452116167525,1.6099780041931988,11,False
Subtransmission DC backbone,1,0.25,138,10,random,5,1,2.5,600,0.4688849634208698,0.7573960800867247,0.904242247640515,0.4918311959453037,0.5962161602000082,11,False
Traditional AC,1,0.25,138,10,random,20,1,2.5,600,3.9143846066362844,6.0097826420776075,7.487149443495625,4.088198937002392,4.67010885620202,11,True
Local SST,1,0.25,138,10,random,20,1,2.5,600,1.5345741223062077,2.4161076996229074,2.7487144618976376,1.5988358847559327,1.7970146920762453,11,False
Subtransmission DC backbone,1,0.25,138,10,random,20,1,2.5,600,0.4838244819601225,0.7600890099518259,0.9324954097236382,0.5094328139962866,0.5856249037103743,11,False
Traditional AC,1,0.25,138,10,random,50,1,2.5,600,4.566392376134894,7.569083888802751,8.715215891827096,4.775824317352284,5.599085798481399,11,True
Local SST,1,0.25,138,10,random,50,1,2.5,600,1.6654480530342832,2.685964487219485,3.215123055118415,1.7654809074225342,2.0825400439856048,11,False
Subtransmission DC backbone,1,0.25,138,10,random,50,1,2.5,600,0.5127898173116066,0.781092420967139,0.9646792419332167,0.5311445871637026,0.6102123031086093,11,False
Traditional AC,1,0.25,138,10,random,100,1,2.5,600,5.04123037281648,7.933108509839601,9.784052543302964,5.2400860082442815,6.009793509909839,11,True
Local SST,1,0.25,138,10,random,100,1,2.5,600,1.9063676791575968,3.0592386042613238,3.633722853030802,1.9895567477372735,2.3629246362227385,11,False
Subtransmission DC backbone,1,0.25,138,10,random,100,1,2.5,600,0.521288219617777,0.8563232020380702,1.0530168566757572,0.5509775395568038,0.672394832246423,11,False
Traditional AC,1,0.25,138,10,partial,5,1,2.5,600,3.5251912289499145,5.544837944085506,6.5833598191851035,3.671626901378172,4.196310820448708,11,True
Local SST,1,0.25,138,10,partial,5,1,2.5,600,1.3262807675868122,2.147759810930917,2.568831109183365,1.3974246457671613,1.6844617086954472,11,False
Subtransmission DC backbone,1,0.25,138,10,partial,5,1,2.5,600,0.4843863651504505,0.7600750137559086,0.8660840328133426,0.504125524869489,0.588504547917148,11,False
Traditional AC,1,0.25,138,10,partial,20,1,2.5,600,4.050752434922153,6.127635341313709,7.530009930602148,4.204543613121364,4.664598708839712,11,True
Local SST,1,0.25,138,10,partial,20,1,2.5,600,1.4919047185047951,2.36433208041036,2.749411187159816,1.5577553422528274,1.7861722333357004,11,False
Subtransmission DC backbone,1,0.25,138,10,partial,20,1,2.5,600,0.4942931296164002,0.7994424481998861,0.9271186436556822,0.5179870865580365,0.6164762540874499,11,False
Traditional AC,1,0.25,138,10,partial,50,1,2.5,600,4.563581839501201,7.495393980269273,8.552536539393532,4.8185898188861875,5.485395189116616,11,True
Local SST,1,0.25,138,10,partial,50,1,2.5,600,1.6939448933972567,2.6868709612150754,3.135115600650107,1.7755105687224595,2.0653765456861732,11,False
Subtransmission DC backbone,1,0.25,138,10,partial,50,1,2.5,600,0.49849820578669524,0.7849694545490601,0.9419321396990844,0.5227660603715414,0.6039198750281143,11,False
Traditional AC,1,0.25,138,10,partial,100,1,2.5,600,5.047997761874898,7.849098431363837,9.755346425015965,5.241313491956082,5.952202936583686,11,True
Local SST,1,0.25,138,10,partial,100,1,2.5,600,1.8865430569765351,2.96995974487873,3.6030745561050184,1.9717224252144205,2.314670615122525,11,False
Subtransmission DC backbone,1,0.25,138,10,partial,100,1,2.5,600,0.5149618195517507,0.8123396646060553,0.9445869451274103,0.5376389111138948,0.6606112521841067,11,False
Traditional AC,1,0.25,138,10,coherent,5,1,2.5,600,3.47230853961959,5.644540554213568,6.5815978852891135,3.6463891740838457,4.220162358091596,11,True
Local SST,1,0.25,138,10,coherent,5,1,2.5,600,1.307414637817902,2.0812030787741467,2.547960980424026,1.3827483273813608,1.6218148458555588,11,False
Subtransmission DC backbone,1,0.25,138,10,coherent,5,1,2.5,600,0.47871139959856707,0.7273544961765348,0.8576551816877829,0.4941410919748671,0.5626569708366017,11,False
Traditional AC,1,0.25,138,10,coherent,20,1,2.5,600,4.001911524535723,6.2371018984331394,7.371449786852731,4.186621822076782,4.729017243613003,11,True
Local SST,1,0.25,138,10,coherent,20,1,2.5,600,1.5275791659864337,2.414445746415329,2.955131942631642,1.595972554618623,1.884641846124471,11,False
Subtransmission DC backbone,1,0.25,138,10,coherent,20,1,2.5,600,0.48884963251329855,0.7678535266518978,0.9589215382529471,0.5098093078604694,0.5939753106395824,11,False
Traditional AC,1,0.25,138,10,coherent,50,1,2.5,600,4.477675489256889,6.829670126927395,8.951570597664732,4.637825127700436,5.322407057415665,11,True
Local SST,1,0.25,138,10,coherent,50,1,2.5,600,1.7232236202968805,2.7407063588622793,3.2100424775553007,1.8163594953214188,2.158327696487322,11,False
Subtransmission DC backbone,1,0.25,138,10,coherent,50,1,2.5,600,0.504724112507226,0.8235428588014122,0.9702313048946895,0.5322282753552763,0.6240448388381147,11,False
Traditional AC,1,0.25,138,10,coherent,100,1,2.5,600,5.072693437405023,7.891832631906965,9.243318538110094,5.267715115990925,5.893283131084298,11,True
Local SST,1,0.25,138,10,coherent,100,1,2.5,600,1.938926660945106,3.0928722310254084,3.6839837081056612,2.0183010749535115,2.3667156884355807,11,False
Subtransmission DC backbone,1,0.25,138,10,coherent,100,1,2.5,600,0.5191719965048809,0.7994065923666867,0.9432106399038606,0.5382335380896525,0.6260646393125517,11,False
Traditional AC,1,0.25,138,20,random,5,1,5.0,600,1.7855925866454938,2.830413365735851,3.4866488981571204,1.874616258916998,2.0967848387948336,11,False
Local SST,1,0.25,138,20,random,5,1,5.0,600,0.6556843380134931,1.0782015285561788,1.3015473851935153,0.6953124514541935,0.8328113216248105,11,False
Subtransmission DC backbone,1,0.25,138,20,random,5,1,5.0,600,0.23685358330796324,0.36697239610849414,0.4188657768398134,0.2445889170972751,0.28458949833984226,11,False
Traditional AC,1,0.25,138,20,random,20,1,5.0,600,1.9671883815953153,3.1310048242876163,3.672534165782843,2.0819354323216372,2.394795318070871,11,False
Local SST,1,0.25,138,20,random,20,1,5.0,600,0.7672784802932087,1.1836137097957553,1.4626904221101082,0.7989865892521558,0.9298963854712391,11,False
Subtransmission DC backbone,1,0.25,138,20,random,20,1,5.0,600,0.24575812840571754,0.40039137770739736,0.4602497531635306,0.2573701708317273,0.3006180095422668,11,False
Traditional AC,1,0.25,138,20,random,50,1,5.0,600,2.2470374768733934,3.572645201058366,4.253743620347648,2.371880497846728,2.7170511091695473,11,False
Local SST,1,0.25,138,20,random,50,1,5.0,600,0.8410273120240401,1.304938820170103,1.5562088682912447,0.8738923221199696,0.9833927510994359,11,False
Subtransmission DC backbone,1,0.25,138,20,random,50,1,5.0,600,0.25518092953227556,0.39028601038689975,0.4872664708426745,0.2638486992050554,0.31234513677054215,11,False
Traditional AC,1,0.25,138,20,random,100,1,5.0,600,2.5133528558980323,3.9307264326674782,4.99296321896939,2.6386211151541215,2.9854539042832493,11,False
Local SST,1,0.25,138,20,random,100,1,5.0,600,0.9606884548572522,1.4790256064610412,1.6837931525169443,1.0006156332962048,1.1565416640506665,11,False
Subtransmission DC backbone,1,0.25,138,20,random,100,1,5.0,600,0.25655120321206837,0.42186953011091305,0.5207107345586546,0.2729920850109954,0.3317877290090168,11,False
Traditional AC,1,0.25,138,20,partial,5,1,5.0,600,1.7939487761664987,2.8335553553845054,3.4418491154451853,1.8784169743799832,2.138612102754126,11,False
Local SST,1,0.25,138,20,partial,5,1,5.0,600,0.6721739525967718,1.0372722517528743,1.2161661779377866,0.6959583858366147,0.8220213743781022,11,False
Subtransmission DC backbone,1,0.25,138,20,partial,5,1,5.0,600,0.24073724449912065,0.383782452867539,0.4632531698809168,0.2502599447677338,0.29742552299668545,11,False
Traditional AC,1,0.25,138,20,partial,20,1,5.0,600,1.999975956212191,3.154973065805168,4.088283414548867,2.1023416642889674,2.3067903976287507,11,False
Local SST,1,0.25,138,20,partial,20,1,5.0,600,0.754765010748951,1.1941349069264942,1.4170080712604392,0.793623631828216,0.9329687100114901,11,False
Subtransmission DC backbone,1,0.25,138,20,partial,20,1,5.0,600,0.24345750438781166,0.3891364529733198,0.4430209196282396,0.2527257142317696,0.3029817918433173,11,False
Traditional AC,1,0.25,138,20,partial,50,1,5.0,600,2.3422000212189946,3.6962720825703443,4.206389471252352,2.409443382169385,2.7331445631031976,11,False
Local SST,1,0.25,138,20,partial,50,1,5.0,600,0.8368409989107581,1.3701126184501957,1.6888474669211975,0.8839805158885679,1.070338768091787,11,False
Subtransmission DC backbone,1,0.25,138,20,partial,50,1,5.0,600,0.2546372527076698,0.3963093167661588,0.45796389959792194,0.26711248310159347,0.3076944033120234,11,False
Traditional AC,1,0.25,138,20,partial,100,1,5.0,600,2.6187865016175014,4.109119720557791,4.873402474987916,2.7046920478179404,3.078755228192735,11,False
Local SST,1,0.25,138,20,partial,100,1,5.0,600,0.9537346582932728,1.5151530661389396,1.7142367634464466,0.9952071735629577,1.1643472725617114,11,False
Subtransmission DC backbone,1,0.25,138,20,partial,100,1,5.0,600,0.2593942147538536,0.41510037397095373,0.48092785353894457,0.2734312752071592,0.32370009048363235,11,False
Traditional AC,1,0.25,138,20,coherent,5,1,5.0,600,1.8097649852243367,2.8900350904593197,3.348442720927735,1.8654026468786844,2.128465708032046,11,False
Local SST,1,0.25,138,20,coherent,5,1,5.0,600,0.6533026975894929,1.0536130017011938,1.2243437676344107,0.6946531712478015,0.8019316888306074,11,False
Subtransmission DC backbone,1,0.25,138,20,coherent,5,1,5.0,600,0.2352613759188931,0.37024367991111096,0.45526196612760783,0.24568034782391304,0.28416559880347997,11,False
Traditional AC,1,0.25,138,20,coherent,20,1,5.0,600,1.9892529166936659,3.185130362726829,3.7101491684648127,2.0943095181188527,2.3532523244532513,11,False
Local SST,1,0.25,138,20,coherent,20,1,5.0,600,0.7503234575227079,1.1876825150803936,1.4825864036970566,0.7833999658968819,0.9245314454130942,11,False
Subtransmission DC backbone,1,0.25,138,20,coherent,20,1,5.0,600,0.2463589215006337,0.3901078837604581,0.4613331205575236,0.2561053436840656,0.3038786907398872,11,False
Traditional AC,1,0.25,138,20,coherent,50,1,5.0,600,2.306867480357592,3.750350830601368,4.604022446721817,2.4318493634058997,2.8705913146933875,11,False
Local SST,1,0.25,138,20,coherent,50,1,5.0,600,0.8663666573595923,1.3495019145191445,1.558734913171094,0.8978090443124067,1.0681351140641557,11,False
Subtransmission DC backbone,1,0.25,138,20,coherent,50,1,5.0,600,0.2525523939581349,0.39238650393381713,0.46973505730874976,0.2633432540945038,0.3038856806796616,11,False
Traditional AC,1,0.25,138,20,coherent,100,1,5.0,600,2.569283115714522,3.944193549598149,4.953739671813768,2.653328942232906,2.9229132007353105,11,False
Local SST,1,0.25,138,20,coherent,100,1,5.0,600,0.9545763091141691,1.5369253686502806,1.8464429294868376,1.0060396177145494,1.204528748399166,11,False
Subtransmission DC backbone,1,0.25,138,20,coherent,100,1,5.0,600,0.2630940311618981,0.3985886958559627,0.482985010902935,0.2722058462779808,0.2997700769214497,11,False
Traditional AC,1,0.25,230,3,random,5,1,0.75,600,12.128210635607925,18.98065803018325,22.50647117129028,12.530425624331725,14.075170129602057,11,True
Local SST,1,0.25,230,3,random,5,1,0.75,600,4.3688349076249695,6.843308971527757,8.36201809455098,4.595771820045707,5.353004688558713,11,True
Subtransmission DC backbone,1,0.25,230,3,random,5,1,0.75,600,1.6104609620965844,2.7192630232842276,3.098600046558771,1.6738574770332357,2.0958224220423713,11,False
