architecture,campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,rss_0p1_20hz_MW,rss_0p1_20hz_pct_load,p99_ramp_MW_s,p99_ramp_pct_load_per_s,p95_pcc_voltage_deviation_pct,buffer_energy_window_MWh,buffer_energy_window_MWh_per_GW,buffer_max_discharge_MW_per_GW,buffer_max_charge_MW_per_GW
Traditional AC,3,0.25,230,20,partial,50,15.934684465230967,6.373873786092386,35.88007157905167,14.35202863162067,0.42545486893686923,,,,
Local SST,3,0.25,230,20,partial,50,10.420054153655926,4.168021661462371,18.07005317192933,7.228021268771732,0.3760079233110765,,,,
Subtransmission DC backbone,3,0.25,230,20,partial,50,1.1969437506854683,0.4787775002741873,2.650036590516209,1.0600146362064835,0.14682168597255754,0.08103009366805136,0.32412037467220545,84.98981245634855,213.77241210050113
Traditional AC,3,0.25,230,20,partial,100,15.934684465230967,6.373873786092386,35.88007157905167,14.35202863162067,0.45403019595501715,,,,
Local SST,3,0.25,230,20,partial,100,10.420054153655926,4.168021661462371,18.07005317192933,7.228021268771732,0.4012621868170443,,,,
Subtransmission DC backbone,3,0.25,230,20,partial,100,1.1969437506854683,0.4787775002741873,2.650036590516209,1.0600146362064835,0.15668284398563975,0.08103009366805136,0.32412037467220545,84.98981245634855,213.77241210050113
Traditional AC,3,0.25,230,20,coherent,5,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,1.016792716471961,,,,
Local SST,3,0.25,230,20,coherent,5,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,0.604085121979142,,,,
Subtransmission DC backbone,3,0.25,230,20,coherent,5,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.12966147713300372,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,230,20,coherent,20,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,1.038598437953091,,,,
Local SST,3,0.25,230,20,coherent,20,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,0.617040084880998,,,,
Subtransmission DC backbone,3,0.25,230,20,coherent,20,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.13244214423593545,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,230,20,coherent,50,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,1.0822098809153515,,,,
Local SST,3,0.25,230,20,coherent,50,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,0.6429500106847102,,,,
Subtransmission DC backbone,3,0.25,230,20,coherent,50,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.13800347844179903,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,230,20,coherent,100,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,1.1548956191857855,,,,
Local SST,3,0.25,230,20,coherent,100,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,0.6861332203575639,,,,
Subtransmission DC backbone,3,0.25,230,20,coherent,100,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.1472723687849049,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,320,3,random,5,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,2.0900872319906463,,,,
Local SST,3,0.25,320,3,random,5,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,1.7495675239553492,,,,
Subtransmission DC backbone,3,0.25,320,3,random,5,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.5169857480411081,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,3,random,20,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,2.1133232392593313,,,,
Local SST,3,0.25,320,3,random,20,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,1.7690178909455168,,,,
Subtransmission DC backbone,3,0.25,320,3,random,20,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.5227332041354876,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,3,random,50,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,2.1597952537966996,,,,
Local SST,3,0.25,320,3,random,50,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,1.8079186249258508,,,,
Subtransmission DC backbone,3,0.25,320,3,random,50,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.5342281163242466,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,3,random,100,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,2.237248611358982,,,,
Local SST,3,0.25,320,3,random,100,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,1.8727531815597418,,,,
Subtransmission DC backbone,3,0.25,320,3,random,100,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.5533863033055118,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,3,partial,5,15.934684465230967,6.373873786092386,35.88007157905167,14.35202863162067,2.655704985182491,,,,
Local SST,3,0.25,320,3,partial,5,10.420054153655926,4.168021661462371,18.07005317192933,7.228021268771732,2.3470553266920375,,,,
Subtransmission DC backbone,3,0.25,320,3,partial,5,1.1969437506854683,0.4787775002741873,2.650036590516209,1.0600146362064835,0.9164663794882473,0.08103009366805136,0.32412037467220545,84.98981245634855,213.77241210050113
Traditional AC,3,0.25,320,3,partial,20,15.934684465230967,6.373873786092386,35.88007157905167,14.35202863162067,2.6852291023555384,,,,
Local SST,3,0.25,320,3,partial,20,10.420054153655926,4.168021661462371,18.07005317192933,7.228021268771732,2.3731481106659773,,,,
Subtransmission DC backbone,3,0.25,320,3,partial,20,1.1969437506854683,0.4787775002741873,2.650036590516209,1.0600146362064835,0.9266549587634826,0.08103009366805136,0.32412037467220545,84.98981245634855,213.77241210050113
Traditional AC,3,0.25,320,3,partial,50,15.934684465230967,6.373873786092386,35.88007157905167,14.35202863162067,2.744277336701633,,,,
Local SST,3,0.25,320,3,partial,50,10.420054153655926,4.168021661462371,18.07005317192933,7.228021268771732,2.4253336786138555,,,,
Subtransmission DC backbone,3,0.25,320,3,partial,50,1.1969437506854683,0.4787775002741873,2.650036590516209,1.0600146362064835,0.9470321173139531,0.08103009366805136,0.32412037467220545,84.98981245634855,213.77241210050113
Traditional AC,3,0.25,320,3,partial,100,15.934684465230967,6.373873786092386,35.88007157905167,14.35202863162067,2.842691060611791,,,,
Local SST,3,0.25,320,3,partial,100,10.420054153655926,4.168021661462371,18.07005317192933,7.228021268771732,2.5123096251936534,,,,
Subtransmission DC backbone,3,0.25,320,3,partial,100,1.1969437506854683,0.4787775002741873,2.650036590516209,1.0600146362064835,0.9809940482314043,0.08103009366805136,0.32412037467220545,84.98981245634855,213.77241210050113
Traditional AC,3,0.25,320,3,coherent,5,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,6.755193994940766,,,,
Local SST,3,0.25,320,3,coherent,5,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,4.013317682472886,,,,
Subtransmission DC backbone,3,0.25,320,3,coherent,5,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.8614228028138804,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,320,3,coherent,20,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,6.83029312686471,,,,
Local SST,3,0.25,320,3,coherent,20,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,4.0579347096544085,,,,
Subtransmission DC backbone,3,0.25,320,3,coherent,20,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.8709994492816598,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,320,3,coherent,50,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,6.980491390712599,,,,
Local SST,3,0.25,320,3,coherent,50,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,4.1471687640174535,,,,
Subtransmission DC backbone,3,0.25,320,3,coherent,50,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.8901527422172183,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,320,3,coherent,100,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,7.230821830459081,,,,
Local SST,3,0.25,320,3,coherent,100,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,4.295892187955862,,,,
Subtransmission DC backbone,3,0.25,320,3,coherent,100,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.9220748971098162,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,320,5,random,5,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,1.2540523391943879,,,,
Local SST,3,0.25,320,5,random,5,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,1.0497405143732095,,,,
Subtransmission DC backbone,3,0.25,320,5,random,5,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.3101914488246648,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,5,random,20,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,1.2679939435555985,,,,
Local SST,3,0.25,320,5,random,20,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,1.06141073456731,,,,
Subtransmission DC backbone,3,0.25,320,5,random,20,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.3136399224812926,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,5,random,50,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,1.2958771522780197,,,,
Local SST,3,0.25,320,5,random,50,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,1.0847511749555105,,,,
Subtransmission DC backbone,3,0.25,320,5,random,50,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.32053686979454793,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,5,random,100,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,1.3423491668153889,,,,
Local SST,3,0.25,320,5,random,100,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,1.1236519089358452,,,,
Subtransmission DC backbone,3,0.25,320,5,random,100,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.332031781983307,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,5,partial,5,15.934684465230967,6.373873786092386,35.88007157905167,14.35202863162067,1.5934229911094948,,,,
Local SST,3,0.25,320,5,partial,5,10.420054153655926,4.168021661462371,18.07005317192933,7.228021268771732,1.4082331960152226,,,,
Subtransmission DC backbone,3,0.25,320,5,partial,5,1.1969437506854683,0.4787775002741873,2.650036590516209,1.0600146362064835,0.5498798276929483,0.08103009366805136,0.32412037467220545,84.98981245634855,213.77241210050113
Traditional AC,3,0.25,320,5,partial,20,15.934684465230967,6.373873786092386,35.88007157905167,14.35202863162067,1.6111374614133231,,,,
Local SST,3,0.25,320,5,partial,20,10.420054153655926,4.168021661462371,18.07005317192933,7.228021268771732,1.4238888663995863,,,,
Subtransmission DC backbone,3,0.25,320,5,partial,20,1.1969437506854683,0.4787775002741873,2.650036590516209,1.0600146362064835,0.5559929752580896,0.08103009366805136,0.32412037467220545,84.98981245634855,213.77241210050113
Traditional AC,3,0.25,320,5,partial,50,15.934684465230967,6.373873786092386,35.88007157905167,14.35202863162067,1.6465664020209798,,,,
Local SST,3,0.25,320,5,partial,50,10.420054153655926,4.168021661462371,18.07005317192933,7.228021268771732,1.4552002071683134,,,,
Subtransmission DC backbone,3,0.25,320,5,partial,50,1.1969437506854683,0.4787775002741873,2.650036590516209,1.0600146362064835,0.5682192703883719,0.08103009366805136,0.32412037467220545,84.98981245634855,213.77241210050113
Traditional AC,3,0.25,320,5,partial,100,15.934684465230967,6.373873786092386,35.88007157905167,14.35202863162067,1.7056146363670746,,,,
Local SST,3,0.25,320,5,partial,100,10.420054153655926,4.168021661462371,18.07005317192933,7.228021268771732,1.5073857751161923,,,,
Subtransmission DC backbone,3,0.25,320,5,partial,100,1.1969437506854683,0.4787775002741873,2.650036590516209,1.0600146362064835,0.5885964289388427,0.08103009366805136,0.32412037467220545,84.98981245634855,213.77241210050113
Traditional AC,3,0.25,320,5,coherent,5,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,4.053116396964459,,,,
Local SST,3,0.25,320,5,coherent,5,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,2.4079906094837313,,,,
Subtransmission DC backbone,3,0.25,320,5,coherent,5,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.5168536816883282,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,320,5,coherent,20,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,4.098175876118826,,,,
Local SST,3,0.25,320,5,coherent,20,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,2.4347608257926447,,,,
Subtransmission DC backbone,3,0.25,320,5,coherent,20,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.522599669568996,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,320,5,coherent,50,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,4.188294834427559,,,,
Local SST,3,0.25,320,5,coherent,50,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,2.4883012584104716,,,,
Subtransmission DC backbone,3,0.25,320,5,coherent,50,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.534091645330331,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,320,5,coherent,100,31.516616959054783,12.606646783621912,102.37243628402685,40.948974513610736,4.338493098275448,,,,
Local SST,3,0.25,320,5,coherent,100,18.481671596836687,7.3926686387346745,44.38369714018888,17.753478856075553,2.577535312773517,,,,
Subtransmission DC backbone,3,0.25,320,5,coherent,100,2.0764690377757105,0.8305876151102842,4.121947044055134,1.6487788176220537,0.5532449382658897,0.10455651955157201,0.41822607820628804,90.87247433410653,334.7585221016352
Traditional AC,3,0.25,320,10,random,5,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,0.6270261695971939,,,,
Local SST,3,0.25,320,10,random,5,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,0.5248702571866047,,,,
Subtransmission DC backbone,3,0.25,320,10,random,5,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.1550957244123324,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,10,random,20,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,0.6339969717777992,,,,
Local SST,3,0.25,320,10,random,20,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,0.530705367283655,,,,
Subtransmission DC backbone,3,0.25,320,10,random,20,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.1568199612406463,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,10,random,50,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,0.6479385761390098,,,,
Local SST,3,0.25,320,10,random,50,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,0.5423755874777553,,,,
Subtransmission DC backbone,3,0.25,320,10,random,50,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.16026843489727396,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
Traditional AC,3,0.25,320,10,random,100,14.77970490916506,5.911881963666024,36.54482649863446,14.617930599453782,0.6711745834076944,,,,
Local SST,3,0.25,320,10,random,100,8.974037054072667,3.5896148216290666,16.51259593457017,6.6050383738280685,0.5618259544679226,,,,
Subtransmission DC backbone,3,0.25,320,10,random,100,1.2926621406285945,0.5170648562514378,2.418348664833875,0.9673394659335499,0.1660158909916535,0.07090261240382369,0.28361044961529475,93.48399230774066,173.3139887307657
