architecture,trial,thdv_pct,mvasc3,line_scale,source_count,tdd_proxy_pct
local_sst,24,0.8582160808279508,1809.2021421900013,1.3454043523682029,3,1.0800782379068659
local_sst,25,0.8241324411316722,1650.6599323888909,1.3250499386391115,3,1.0800782379068659
local_sst,26,1.991451015839562,804.2110738340722,1.2220261843244464,3,1.0800782379068659
local_sst,27,0.6999250554333625,1907.2895560236834,0.7754054812321057,3,1.0800782379068659
local_sst,28,1.1131461196452186,1531.2954830747867,1.0003970174916688,3,1.0800782379068659
local_sst,29,1.1729448516767333,2230.8219073879272,1.2274281226936905,3,1.0800782379068659
local_sst,30,1.3702554062468382,989.4103974838011,1.4419329591549648,3,1.0800782379068659
local_sst,31,0.9430975317084342,2462.2199516581004,1.2023716252397314,3,1.0800782379068659
local_sst,32,1.1813378739569218,1870.5525966525781,1.0624635914796907,3,1.0800782379068659
local_sst,33,1.06614655060039,2338.726118119656,0.7664191295744015,3,1.0800782379068659
local_sst,34,1.130305419844959,2309.370514337364,0.9526882111849757,3,1.0800782379068659
local_sst,35,0.8943766060345706,1124.1790787938717,0.819279001337677,3,1.0800782379068659
local_sst,36,1.581739936986458,856.6620328601496,0.8260142903618278,3,1.0800782379068659
local_sst,37,0.8477557159717363,2129.838115438594,1.388124965862553,3,1.0800782379068659
local_sst,38,0.9907022531752616,1701.6970041984346,0.7987243023846824,3,1.0800782379068659
local_sst,39,1.2768354894312473,1213.8185923452252,1.331604040542966,3,1.0800782379068659
local_sst,40,1.1089675777707946,1242.0761756941301,0.8911833112815878,3,1.0800782379068659
local_sst,41,1.015296673012928,2148.2446705288876,0.779839321817329,3,1.0800782379068659
local_sst,42,0.6812446094403953,1721.9652460763289,1.3525450769386453,3,1.0800782379068659
local_sst,43,1.2198075831331383,1670.0230395576887,1.1455918359986639,3,1.0800782379068659
local_sst,44,0.9305408589348984,1853.6837311735658,1.2862007097063595,3,1.0800782379068659
local_sst,45,0.9397665605328391,898.598613283553,1.3652088476661017,3,1.0800782379068659
local_sst,46,1.2568218451399085,1320.5363108924512,1.1849275428228085,3,1.0800782379068659
local_sst,47,1.74910860407492,802.2936745104786,0.812421176840527,3,1.0800782379068659
local_sst,48,1.186853601762646,1797.3551311341967,1.0144687213706665,3,1.0800782379068659
local_sst,49,1.098155799023138,1138.0095350640167,1.3225919421021182,3,1.0800782379068659
local_sst,50,0.9154302319540002,2259.2026031772602,1.322783963201962,3,1.0800782379068659
local_sst,51,1.1654361033063558,804.2192706479163,1.379924945033808,3,1.0800782379068659
local_sst,52,1.1268835200721536,2319.529924194578,0.8265388019114202,3,1.0800782379068659
local_sst,53,1.2797942155150521,1587.992947213797,0.8567871718026874,3,1.0800782379068659
local_sst,54,0.7681278914982874,1722.055402361188,0.8478546077632559,3,1.0800782379068659
local_sst,55,0.9346883520779522,2263.5577051951395,1.27904015630776,3,1.0800782379068659
local_sst,56,1.1971805675891318,1130.648528111039,1.2644283587108878,3,1.0800782379068659
local_sst,57,1.2038791067979588,1693.9911693654153,1.4157195790953194,3,1.0800782379068659
