harmonic_order,nominal,low_damping,shifted
32.57190635451505,1.000018055762783,1.0000057497201555,1.0000634735681526
32.682274247491634,1.0000138437585322,1.0000043360577513,1.0000496157107686
32.79264214046823,1.000010582046065,1.0000032600245081,1.000038665441951
32.903010033444815,1.0000080642268627,1.0000024435663115,1.0000300402952564
33.0133779264214,1.0000061267940634,1.0000018260171413,1.0000232682045032
33.123745819397996,1.0000046406764027,1.000001360388738,1.0000179679696075
33.23411371237458,1.000003504344114,1.0000010104123895,1.0000138328794892
33.34448160535117,1.0000026382118248,1.0000007481897508,1.0000106170445444
33.45484949832776,1.0000019801132796,1.0000005523346684,1.000008124041672
33.565217391304344,1.000001481657648,1.0000004065091346,1.0000061975223602
33.675585284280935,1.0000011053075961,1.0000002982742564,1.000004713478378
33.785953177257525,1.0000008220455814,1.0000002181919336,1.0000035738999709
33.89632107023411,1.00000060951739,1.0000001591252385,1.0000027015979849
34.0066889632107,1.0000004505611682,1.0000001156956155,1.000002035994082
34.11705685618729,1.0000003320464754,1.0000000838633472,1.00000152971229
34.22742474916388,1.0000002439615854,1.0000000606045092,1.000001145830709
34.337792642140464,1.0000001786987343,1.000000043663158,1.0000008556745514
34.448160535117054,1.0000001304965296,1.0000000313619317,1.0000006370510433
34.558528428093645,1.0000000950066283,1.000000022457837,1.0000004728433696
34.668896321070235,1.0000000689582618,1.0000000160328415,1.0000003498950776
34.77926421404682,1.0000000498994963,1.0000000114111793,1.0000002581284175
34.88963210702341,1.0000000359984231,1.0000000080970723,1.0000001898502888
35.0,1.0000000258909656,1.0000000057279994,1.0000001392079898
