campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,Local SST,Subtransmission DC backbone,Traditional AC,dc_vs_traditional_reduction_pct,dc_vs_local_reduction_pct,local_vs_traditional_reduction_pct,dc_p95_minus_traditional_p95_pctpt,dc_p95_minus_local_p95_pctpt
1,1.0,320,10,random,50,2.6687172171529694,0.7832717320333509,7.008360190659726,88.82375176610867,70.64987901307289,61.920946632999005,-6.2250884586263755,-1.8854454851196185
1,1.0,320,10,random,100,3.079922814347452,0.7900328290395086,8.550023426713297,90.7598752703862,74.34894065009567,63.97760964344631,-7.759990597673789,-2.2898899853079433
1,1.0,320,20,coherent,5,1.1132069667507822,0.37399271799834355,2.818751060384537,86.73197064989048,66.4040264597023,60.50708477254045,-2.4447583423861934,-0.7392142487524387
1,1.0,320,20,coherent,20,1.1994216460475118,0.39230215930218687,3.257098681449674,87.95547210354768,67.29238957834792,63.17515177299844,-2.864796522147487,-0.8071194867453249
1,1.0,320,20,coherent,50,1.3200049258908926,0.39325058287989667,3.460330814760121,88.63546279441037,70.20840035013616,61.853215875765954,-3.067080231880224,-0.9267543430109959
1,1.0,320,20,coherent,100,1.5443124042885423,0.42855012662191433,4.178614107240366,89.74420428344037,72.24977760770203,63.04247378065655,-3.750063980618452,-1.115762277666628
1,1.0,320,20,partial,5,1.0312099963038328,0.39169344000058187,2.6425787758374644,85.177605921078,62.016132368331455,60.97713318018192,-2.2508853358368826,-0.639516556303251
1,1.0,320,20,partial,20,1.2189889363283666,0.3956889137335625,3.221491258944,87.71721287043725,67.5395812101962,62.16072500758704,-2.8258023452104375,-0.8233000225948041
1,1.0,320,20,partial,50,1.3467679405773332,0.3930963174645765,3.6936672361858482,89.35756005268912,70.81187444244746,63.53846043889888,-3.300570918721272,-0.9536716231127567
1,1.0,320,20,partial,100,1.4163805962709324,0.427671073076371,4.064315535781221,89.47741460250167,69.80535639909571,65.15082099798919,-3.63664446270485,-0.9887095231945614
1,1.0,320,20,random,5,1.0384345995664703,0.354233430336726,2.8811068699493614,87.70495346661848,65.88774772290785,63.957095434480635,-2.5268734396126353,-0.6842011692297443
1,1.0,320,20,random,20,1.1951511351012467,0.38685879296832437,3.224845500719736,88.00380381379563,67.63097305383458,62.93927461534181,-2.8379867077514116,-0.8082923421329223
1,1.0,320,20,random,50,1.3924331749982692,0.4084816116064769,3.6240889296142953,88.72870893789158,70.66418561831632,61.57839385176281,-3.2156073180078186,-0.9839515633917923
1,1.0,320,20,random,100,1.5118655783368735,0.4145154208655605,4.055439694627384,89.77877980987591,72.58252143543424,62.72005769584537,-3.6409242737618235,-1.097350157471313
1,2.0,69,3,coherent,5,6.899205081092419,2.4669952829204242,18.365512169908012,86.56723939905902,64.24232568935608,62.433908636663006,-15.898516886987588,-4.432209798171995
1,2.0,69,3,coherent,20,7.796115337214615,2.471253799524061,22.163668563244826,88.84997854722359,68.30147204560231,64.8247973255505,-19.692414763720766,-5.324861537690554
1,2.0,69,3,coherent,50,8.918398515693744,2.6674120509711443,23.78433204221979,88.78500331127148,70.09090761892634,62.50305243021914,-21.116919991248647,-6.250986464722599
1,2.0,69,3,coherent,100,10.158002787806742,2.7595981290473066,25.86095894534634,89.32909589749032,72.8332607630329,60.720703322431646,-23.101360816299035,-7.398404658759436
1,2.0,69,3,partial,5,6.850062720929782,2.544148371646434,19.07976484637918,86.66572469770641,62.85948793033667,64.09776128750488,-16.53561647473275,-4.3059143492833485
1,2.0,69,3,partial,20,7.781410717133342,2.5604283812305466,21.252295818908934,87.95222688857717,67.0955759269599,63.385552396602996,-18.691867437678386,-5.220982335902796
1,2.0,69,3,partial,50,8.928912437049062,2.6617242832873824,23.70954009008544,88.77361486906096,70.18982656562973,62.34042329322599,-21.047815806798056,-6.26718815376168
1,2.0,69,3,partial,100,10.084887387701862,2.6805719986407146,27.059418494955114,90.09375608296804,73.4199114418514,62.73058347657374,-24.3788464963144,-7.404315389061147
1,2.0,69,3,random,5,6.798891171612804,2.435689945317862,18.183391534477618,86.60486444072032,64.17518851474603,62.60933413482632,-15.747701589159757,-4.363201226294942
1,2.0,69,3,random,20,7.834348401131609,2.5745977644401576,21.09791339651727,87.796908082554,67.13705297982054,62.8667145708122,-18.523315632077114,-5.259750636691452
1,2.0,69,3,random,50,9.258579350294257,2.6280869463956247,23.52807616670861,88.82999643585703,71.61457663251439,60.6488040726644,-20.899989220312982,-6.630492403898632
1,2.0,69,3,random,100,9.717555660861935,2.6593643952578665,27.208908221085863,90.2261260405996,72.6334019781474,64.28538924861674,-24.549543825827996,-7.058191265604068
1,2.0,69,5,coherent,5,4.020388247934129,1.510045539711055,11.689838273014084,87.082408631803,62.44030559767481,65.60783687473959,-10.17979273330303,-2.5103427082230736
1,2.0,69,5,coherent,20,4.799478885327815,1.5342911401582986,12.017677990592578,87.23304833629808,68.03213063716807,60.0631761885712,-10.483386850434279,-3.2651877451695164
1,2.0,69,5,coherent,50,5.555911115081383,1.608903982019477,14.595403935934286,88.97663957036289,71.04158168311679,61.933831091837234,-12.986499953914809,-3.9470071330619056
1,2.0,69,5,coherent,100,6.111920216364921,1.6718296356674527,16.206947677504438,89.6844879804975,72.64640936916913,62.28827082073951,-14.535118041836984,-4.440090580697468
1,2.0,69,5,partial,5,4.188962443608534,1.4893730472358833,11.549301876361682,87.10421579433965,64.44529958705287,63.72973458956671,-10.059928829125798,-2.6995893963726507
1,2.0,69,5,partial,20,4.647327308754117,1.4878414930612884,12.423591354842019,88.02406284490829,67.98500742010019,62.59272237779416,-10.93574986178073,-3.159485815692829
1,2.0,69,5,partial,50,5.778119953140868,1.5934188381562122,14.043003454787998,88.65329027877628,72.4232302015457,58.85410146238479,-12.449584616631785,-4.184701114984655
1,2.0,69,5,partial,100,5.985088008337039,1.5692427008356897,16.37939661852881,90.41941081602162,73.78079154976862,63.45965515258023,-14.81015391769312,-4.415845307501349
1,2.0,69,5,random,5,4.356549494799705,1.5101155241465436,11.40025591221991,86.75366995465555,65.3368904462321,61.7855114100559,-9.890140388073366,-2.8464339706531616
1,2.0,69,5,random,20,4.747339862437044,1.562664134328321,12.24078720111785,87.2339571903871,67.08337343418829,61.21703788786142,-10.67812306678953,-3.184675728108723
1,2.0,69,5,random,50,5.270748923969512,1.5856881990749712,14.529264761454376,89.08624610323197,69.91531522467672,63.72322336672796,-12.943576562379405,-3.685060724894541
1,2.0,69,5,random,100,6.221216119511885,1.5969824160194024,16.500621799741186,90.32168341653373,74.33006046823043,62.29708070995563,-14.903639383721783,-4.624233703492482
1,2.0,69,10,coherent,5,2.213629525237775,0.7612055376137443,5.678253780697566,86.59437272421044,65.61278529513741,61.01566413317593,-4.917048243083822,-1.4524239876240308
1,2.0,69,10,coherent,20,2.432480659721518,0.8064934464396085,6.333391273424719,87.26600944704455,66.84481567339822,61.592762002114895,-5.526897826985111,-1.6259872132819093
1,2.0,69,10,coherent,50,2.546998768089638,0.8105625568033001,6.783566627243503,88.05108578799835,68.17577743034175,62.453397924026746,-5.9730040704402025,-1.7364362112863378
1,2.0,69,10,coherent,100,3.0136655767618614,0.831945284685224,7.8478637192885135,89.39908598768777,72.39424005436142,61.59890532560013,-7.0159184346032895,-2.1817202920766374
1,2.0,69,10,partial,5,2.084848528424188,0.7367517014277051,5.47986434784775,86.55529307551073,64.66161971082995,61.95437704141299,-4.743112646420045,-1.3480968269964828
1,2.0,69,10,partial,20,2.3298547660205893,0.7546560440079142,6.296029986113736,88.01377938681435,67.60930960100691,62.99485912298353,-5.541373942105822,-1.575198722012675
1,2.0,69,10,partial,50,2.685384553643645,0.7988341806024467,6.771261315948952,88.20257935222672,70.25252195189124,60.341442630215425,-5.972427135346505,-1.8865503730411985
1,2.0,69,10,partial,100,2.9443168245161644,0.8037188148738301,8.147758737388058,90.1357067534933,72.70270617001606,63.863475595989115,-7.344039922514227,-2.1405980096423343
1,2.0,69,10,random,5,2.05751467486506,0.7403175541880012,5.421787048764009,86.3455066100988,64.01884451995201,62.050986946562084,-4.681469494576008,-1.317197120677059
1,2.0,69,10,random,20,2.359793534002182,0.756819931143588,6.467018267835362,88.29723529763724,67.92855306031666,63.51033140359365,-5.710198336691774,-1.6029736028585937
1,2.0,69,10,random,50,2.6633471699706788,0.81745426570076,7.2561563908453905,88.7343350712219,69.30725836580443,63.29534499379249,-6.438702125144631,-1.8458929042699188
1,2.0,69,10,random,100,3.088516743201754,0.8359030742543665,8.132630932122831,89.72161553584513,72.93512893869516,62.02315377422924,-7.296727857868465,-2.2526136689473875
1,2.0,69,20,coherent,5,1.0769267232733917,0.36667613915795744,2.8256086265640636,87.0231094387677,65.9516166482135,61.88691126049777,-2.458932487406106,-0.7102505841154343
1,2.0,69,20,coherent,20,1.1939415106425173,0.387203551664937,3.0065329675411894,87.12126040707943,67.56930316824614,60.28842778268453,-2.6193294158762526,-0.8067379589775803
1,2.0,69,20,coherent,50,1.3815265154861438,0.4073391671817142,3.5206843707443745,88.43011402650698,70.51528417184407,60.75971686169501,-3.1133452035626603,-0.9741873483044297
1,2.0,69,20,coherent,100,1.5486034017685268,0.41149734893201073,3.930723362182833,89.53125643765742,73.42784159830238,60.60258484055344,-3.5192260132508224,-1.1371060528365162
1,2.0,69,20,partial,5,1.1113296241868964,0.3762752086483618,2.7989879926329073,86.55674087781944,66.14188981746408,60.295305763655364,-2.4227127839845455,-0.7350544155385346
1,2.0,69,20,partial,20,1.1405739528359988,0.39855570093958365,3.21605013503813,87.60729204444264,65.05656648141155,64.53494488752813,-2.8174944340985464,-0.7420182518964151
1,2.0,69,20,partial,50,1.346872315446779,0.3934584338717033,3.5376408962648593,88.87794308667316,70.78725062804585,61.92738734819454,-3.144182462393156,-0.9534138815750757
1,2.0,69,20,partial,100,1.5441244038430282,0.4265375177726937,3.869324705982931,88.97643516158875,72.37673877110393,60.0931810800104,-3.442787188210237,-1.1175868860703344
1,2.0,69,20,random,5,1.0752944437409115,0.36910032065361237,2.824095092695682,86.93031542711634,65.67448824811879,61.92428340950406,-2.4549947720420695,-0.7061941230872992
1,2.0,69,20,random,20,1.160151854633726,0.3884116199193772,3.082127902705882,87.39793959950914,66.52062241955356,62.35873749382049,-2.6937162827865047,-0.7717402347143487
1,2.0,69,20,random,50,1.314004501525034,0.38182266050791586,3.435727445334767,88.8867010965501,70.94205841267878,61.75469322197642,-3.053904784826851,-0.9321818410171181
1,2.0,69,20,random,100,1.527414952832103,0.4326445910184108,4.186455298537126,89.66561063796405,71.67471811008465,63.51531680355389,-3.7538107075187153,-1.0947703618136924
1,2.0,138,3,coherent,5,6.9596590980555115,2.463225845165288,18.766368019683615,86.87425375767081,64.60709051319053,62.91419260905635,-16.303142174518328,-4.496433252890224
1,2.0,138,3,coherent,20,8.0972368745482,2.561279673734389,21.013634800024345,87.81134392926909,68.36847293198026,61.46674789199811,-18.452355126289955,-5.535957200813811
1,2.0,138,3,coherent,50,8.983004874902846,2.7961317769187968,23.61290559012674,88.15845950746551,68.87309073235878,61.95722360123733,-20.816773813207945,-6.18687309798405
1,2.0,138,3,coherent,100,9.912920621159312,2.7276854599173888,27.714349485596284,90.15785861640006,72.48353372168548,64.23181202102089,-24.986664025678895,-7.185235161241923
1,2.0,138,3,partial,5,6.858602046095161,2.5793111407537057,18.202395577672185,85.8298259163338,62.39304856268492,62.320332964809275,-15.623084436918479,-4.279290905341455
1,2.0,138,3,partial,20,7.600423253195894,2.6548248022760528,20.591808204757413,87.10737407867515,65.07003999863127,63.090063885502126,-17.93698340248136,-4.9455984509198405
1,2.0,138,3,partial,50,8.771079831019584,2.5684033371954555,23.292402927773136,88.97321437740985,70.71736449014973,62.343602511867836,-20.72399959057768,-6.202676493824129
1,2.0,138,3,partial,100,10.239386645834733,2.7556068194937637,27.752299433013505,90.07070810062045,73.08816519186026,63.10436664698784,-24.99669261351974,-7.483779826340969
1,2.0,138,3,random,5,7.1633653029097815,2.4858414175182264,18.91484831460394,86.85772480872112,65.2978549550102,62.128349200775624,-16.429006897085713,-4.677523885391555
1,2.0,138,3,random,20,8.078368471609014,2.518378973216783,21.274440903212373,88.16241994478682,68.82564861868472,62.02782245436491,-18.75606192999559,-5.559989498392231
1,2.0,138,3,random,50,8.836486873680457,2.6953533029070136,23.840558143566835,88.69425251424187,69.49745592974122,62.935067121887386,-21.145204840659822,-6.141133570773443
1,2.0,138,3,random,100,10.116627274483346,2.8461340149660845,25.991162074002617,89.049608452048,71.86677004356241,61.07666426888086,-23.145028059036534,-7.270493259517261
1,2.0,138,5,coherent,5,4.0293589077321394,1.5228743803959899,10.811995015233874,85.91495484181881,62.20554149510807,62.73251234342175,-9.289120634837884,-2.5064845273361493
1,2.0,138,5,coherent,20,4.875632355188195,1.544635693954251,13.088040583483314,88.19811350597789,68.31927468217343,62.74742331299701,-11.543404889529064,-3.330996661233944
1,2.0,138,5,coherent,50,5.351835687582984,1.4931013514019338,13.958365379566422,89.30317905571037,72.10113616032457,61.65857862255484,-12.465264028164487,-3.85873433618105
1,2.0,138,5,coherent,100,6.076145925347927,1.6305428279881915,16.536122378243082,90.13950918666683,73.16485074550239,63.255315929794776,-14.90557955025489,-4.445603097359735
1,2.0,138,5,partial,5,4.281274564173451,1.4995507015482372,11.47945754103708,86.93709440374163,64.9741991766477,62.70490527214694,-9.979906839488843,-2.7817238626252134
1,2.0,138,5,partial,20,4.53338980113872,1.5294287098267085,12.780333695931498,88.03295167235274,66.26302222141722,64.52839253655887,-11.25090498610479,-3.0039610913120116
1,2.0,138,5,partial,50,5.364052134282206,1.6029124387101694,13.968880970731345,88.52511921270778,70.1175082086583,61.599986816972866,-12.365968532021174,-3.7611396955720364
1,2.0,138,5,partial,100,6.070194011848543,1.646880354014953,15.649646821546089,89.47656536409777,72.86939510005163,61.21194247341586,-14.002766467531135,-4.4233136578335905
1,2.0,138,5,random,5,4.221558994593343,1.5294771484820033,11.595657003916731,86.80991384994068,63.769850179972764,63.59361963563253,-10.066179855434727,-2.692081846111339
1,2.0,138,5,random,20,4.704830310501072,1.540152496995038,12.846552474691038,88.0111609707796,67.2644411094391,63.37670888925222,-11.306399977696,-3.1646778135060343
1,2.0,138,5,random,50,5.316068356778226,1.6792644449543028,14.439296478556818,88.3701782323806,68.41153400871596,63.183328462900576,-12.760032033602515,-3.6368039118239235
1,2.0,138,5,random,100,5.945092152758751,1.6591016993091465,15.921664588512582,89.57959646690345,72.09291871885854,62.66036054390875,-14.262562889203435,-4.285990453449605
1,2.0,138,10,coherent,5,2.1030488319331395,0.7790795497159065,5.846656216503988,86.67478434054811,62.95475702293749,64.02988727134947,-5.0675766667880815,-1.323969282217233
1,2.0,138,10,coherent,20,2.3160431520041644,0.7616255854624527,6.149668578820679,87.615176725369,67.11522473994546,62.33873220451969,-5.388042993358226,-1.5544175665417117
1,2.0,138,10,coherent,50,2.7108486211078655,0.8143374481907151,6.96504627646868,88.30822630795801,69.96005450655105,61.07924465245216,-6.150708828277965,-1.8965111729171504
1,2.0,138,10,coherent,100,3.093755948172806,0.8656122528107628,8.07088493702147,89.27487803920776,72.02066784479236,61.6676984950978,-7.205272684210707,-2.228143695362043
1,2.0,138,10,partial,5,2.136721090817432,0.7354980966307909,5.55709223417754,86.76469517444232,65.57818894606334,61.54965581323179,-4.821594137546749,-1.401222994186641
1,2.0,138,10,partial,20,2.4195885212941595,0.7852326516754882,6.267428517797404,87.47121487790902,67.54685167478425,61.394238252206044,-5.4821958661219155,-1.6343558696186713
1,2.0,138,10,partial,50,2.643728820333508,0.8014367195288752,7.347059221036739,89.09173459179243,69.68536586033913,64.01650319132104,-6.5456225015078635,-1.842292100804633
1,2.0,138,10,partial,100,3.084052268766485,0.8155026606975527,7.812751026182315,89.56190133328687,73.5574306260469,60.52539933205192,-6.997248365484762,-2.2685496080689322
1,2.0,138,10,random,5,2.106102720098737,0.759574895602693,5.414422528124002,85.97126671113583,63.93457506350483,61.10198808535796,-4.654847632521309,-1.346527824496044
1,2.0,138,10,random,20,2.3137030195262773,0.788082828483637,6.390433933308502,87.66777285066736,65.93846220397836,63.79427369608357,-5.602351104824866,-1.5256201910426404
1,2.0,138,10,random,50,2.6803300804946915,0.7925152380925853,6.943090284815939,88.58555476621467,70.43217759410005,61.395719045215515,-6.150575046723353,-1.8878148424021062
1,2.0,138,10,random,100,3.0479435580902647,0.8076963832267884,8.025722815343116,89.93615401615067,73.50028411507519,62.02281553677158,-7.218026432116328,-2.2402471748634762
1,2.0,138,20,coherent,5,1.1149386421964165,0.3618059326572347,2.910331525492828,87.56822274410928,67.54925168397777,61.690321792201466,-2.5485255928355937,-0.7531327095391818
1,2.0,138,20,coherent,20,1.2262023325727318,0.3864798837224861,3.1916968632564013,87.89108426393065,68.48155696200632,61.58149144146255,-2.805216979533915,-0.8397224488502457
1,2.0,138,20,coherent,50,1.331686613133096,0.4047708125668052,3.639131940499622,88.87727020660773,69.60464957934136,63.40647618975126,-3.234361127932817,-0.9269158005662907
1,2.0,138,20,coherent,100,1.5731983102586702,0.40841885266598243,3.911650623925974,89.55891279840151,74.03894664755717,59.78172742125647,-3.5032317712599914,-1.1647794575926878
1,2.0,138,20,partial,5,1.0973222527594917,0.37360883782589277,2.80817719332854,86.69568150067293,65.95267826872555,60.92403800705921,-2.4345683555026474,-0.7237134149335989
1,2.0,138,20,partial,20,1.1720980962547307,0.39025457123889473,3.1671102923576058,87.67789766650696,66.70461521216555,62.991560506021486,-2.776855721118711,-0.781843525015836
1,2.0,138,20,partial,50,1.2996113943864749,0.3815335188363157,3.629544011220666,89.48811427394703,70.64249201843668,64.19353532100035,-3.24801049238435,-0.9180778755501592
1,2.0,138,20,partial,100,1.4720778570580313,0.4105873255255799,4.182101941158732,90.18227361976216,72.10831454620583,64.80052667845385,-3.771514615633152,-1.0614905315324514
1,2.0,138,20,random,5,1.0595227519403647,0.36929751830972307,2.9343682705956784,87.41475219690965,65.14491853682166,63.892645563357284,-2.5650707522859553,-0.6902252336306416
1,2.0,138,20,random,20,1.156912274829512,0.39092364523616585,3.200776830126489,87.7866010039595,66.20974176336972,63.85526588606951,-2.8098531848903234,-0.7659886295933461
1,2.0,138,20,random,50,1.290030283518923,0.41154571260621114,3.5735289541738644,88.4834929873584,68.09798049983729,63.900382505305465,-3.161983241567653,-0.8784845709127118
1,2.0,138,20,random,100,1.527805133462698,0.406873123960571,4.029307455665991,89.90215741942382,73.36878145981795,62.082686658365915,-3.62243433170542,-1.1209320095021271
1,2.0,230,3,coherent,5,7.170602750446907,2.4776559949729395,19.020714791565,86.97390701598822,65.44703309887694,62.301086846500574,-16.54305879659206,-4.692946755473967
1,2.0,230,3,coherent,20,7.835435440497311,2.5798844078633976,20.96590067659999,87.69485533839811,67.07414122092933,62.627718401611865,-18.386016268736594,-5.255551032633914
1,2.0,230,3,coherent,50,8.943344504570298,2.832400331139513,24.419657495950634,88.40114636493493,68.32951778060124,63.37645396519866,-21.58725716481112,-6.110944173430785
1,2.0,230,3,coherent,100,10.0819151698647,2.6371168532759297,26.12410832611199,89.9054282720148,73.84309618912098,61.40761995008472,-23.48699147283606,-7.444798316588771
1,2.0,230,3,partial,5,6.993127084598175,2.5097377247868295,19.531609834080676,87.15037958413652,64.11136685454588,64.19584896481048,-17.021872109293845,-4.483389359811346
1,2.0,230,3,partial,20,8.077082695878092,2.6349468890100756,21.059749290370075,87.48823239688352,67.37749273813,61.64682406940394,-18.424802401359997,-5.442135806868016
1,2.0,230,3,partial,50,8.541696808129949,2.6676601108958526,23.17777561207836,88.49043948157956,68.7689674450071,63.14703813217212,-20.510115501182508,-5.8740366972340965
1,2.0,230,3,partial,100,10.604587937086032,2.8359742083562756,26.73116343810168,89.39075654180478,73.25710131142017,60.328745280234905,-23.895189229745405,-7.768613728729757
1,2.0,230,3,random,5,7.124145459372208,2.4324581981498143,18.501591204938844,86.85270812004272,65.85614075369867,61.49441753166356,-16.06913300678903,-4.691687261222394
1,2.0,230,3,random,20,7.818816137423726,2.5804422928043182,20.75791165629359,87.5688733263206,66.99702042546602,62.33332010037176,-18.177469363489273,-5.2383738446194075
1,2.0,230,3,random,50,9.069408437116895,2.701871793619522,23.469031523797902,88.48750196240613,70.2089522998875,61.35584705350795,-20.76715973017838,-6.367536643497373
1,2.0,230,3,random,100,10.167543750777499,2.75399193249444,27.109121301408226,89.8410874263513,72.91389149632283,62.494012115954014,-24.355129368913786,-7.413551818283059
1,2.0,230,5,coherent,5,4.244775929207037,1.5442614078498436,11.049617549317466,86.02429992750986,63.61971907105293,61.58440859820313,-9.505356141467622,-2.700514521357194
1,2.0,230,5,coherent,20,4.733749490556918,1.600113057678877,13.297164056236864,87.96650886676574,66.19776646671207,64.40030768563307,-11.697050998557987,-3.133636432878041
1,2.0,230,5,coherent,50,5.424291220100335,1.6225977066950144,13.903090325608396,88.32922991440027,70.08645662898239,60.9849961910323,-12.280492618913382,-3.8016935134053202
1,2.0,230,5,coherent,100,6.449103054832391,1.695461384588074,16.105210875122008,89.47259121451752,73.71012107927714,59.95641966542375,-14.409749490533935,-4.753641670244317
1,2.0,230,5,partial,5,4.371627846160281,1.5045301400766216,11.736462112518598,87.18071829779242,65.58421272299995,62.75174065021416,-10.231931972441977,-2.8670977060836593
1,2.0,230,5,partial,20,4.755699510929811,1.5320423816285063,12.553657357972954,87.79604749483234,67.78513070248695,62.117019962238984,-11.021614976344448,-3.223657129301305
1,2.0,230,5,partial,50,5.445181242004282,1.5797513908657945,14.089278612067675,88.78756369036017,70.988084314264,61.35230630374217,-12.50952722120188,-3.8654298511384875
1,2.0,230,5,partial,100,6.159953157765135,1.6176826684684218,16.235026376801386,90.03584822763229,73.7387180220811,62.05763381716929,-14.617343708332964,-4.542270489296714
1,2.0,230,5,random,5,3.9166183988104266,1.520058056318751,11.303555708714391,86.55239027886708,61.18952878379906,65.35056313482899,-9.78349765239564,-2.396560342491676
1,2.0,230,5,random,20,4.826060772642619,1.486560851560136,12.675945754892473,88.27258430806731,69.1972206403415,61.92741065667682,-11.189384903332336,-3.339499921082483
1,2.0,230,5,random,50,5.534065071811375,1.6125335835390453,13.935978819573792,88.42898942072041,70.86168011011043,60.289369383666845,-12.323445236034747,-3.921531488272329
1,2.0,230,5,random,100,6.024394328117831,1.6591753379165122,16.519018017004214,89.95596871310023,72.45905152369268,63.53055416540809,-14.859842679087702,-4.365218990201319
1,2.0,230,10,coherent,5,2.063596407703513,0.7575590676347241,5.688811436659781,86.68335071271883,63.28937844596373,63.72535052919304,-4.9312523690250565,-1.306037340068789
1,2.0,230,10,coherent,20,2.4474620820998068,0.7687079816234442,6.13776921336366,87.47577572728298,68.5916285590039,60.124566483031174,-5.369061231740216,-1.6787541004763624
1,2.0,230,10,coherent,50,2.7025916432293786,0.8312787620561091,7.289014116662043,88.59545682377156,69.24142187227376,62.92239800919725,-6.4577353546059335,-1.8713128811732695
1,2.0,230,10,coherent,100,3.117233205477398,0.801955121200632,7.857351312841439,89.79356924145698,74.27349613139341,60.32717538818919,-7.055396191640807,-2.315278084276766
1,2.0,230,10,partial,5,2.0538782886399805,0.7615112363098338,5.893266236491578,87.0782821316557,62.92325399602501,65.14872727245545,-5.1317550001817445,-1.2923670523301467
1,2.0,230,10,partial,20,2.4407653730613985,0.7654374246103238,5.967134937927848,87.17244653300685,68.63945084364039,59.096527924187,-5.201697513317524,-1.6753279484510748
1,2.0,230,10,partial,50,2.815998993003037,0.8129128543737519,6.885138726313807,88.19322476006272,71.13234570063373,59.10033036457527,-6.072225871940055,-2.003086138629285
1,2.0,230,10,partial,100,3.0499565546593574,0.8104826055419865,7.916197344595627,89.76171802872877,73.42642129430243,61.47194894349675,-7.10571473905364,-2.2394739491173707
1,2.0,230,10,random,5,2.060111718540754,0.7317434099862625,5.8517566260745175,87.4953205209231,64.48040155295166,64.79498635740904,-5.120013216088255,-1.3283683085544915
1,2.0,230,10,random,20,2.435271156701882,0.7845521922258598,6.527138794534944,87.9801515346548,67.78378497742368,62.69006630070606,-5.742586602309085,-1.650718964476022
1,2.0,230,10,random,50,2.6002990150776086,0.8040258300641465,6.942268139333939,88.41839851289168,69.07948565137806,62.54395591053778,-6.138242309269793,-1.7962731850134621
1,2.0,230,10,random,100,3.107955560421875,0.8411737578999239,8.258159460313982,89.81402863504476,72.93482028469728,62.36503333027541,-7.416985702414058,-2.266781802521951
1,2.0,230,20,coherent,5,1.0764125882558504,0.3842987887746152,2.8395766587394236,86.46633512809557,64.29818891310921,62.09249766358822,-2.4552778699648083,-0.6921137994812352
1,2.0,230,20,coherent,20,1.2354060966939955,0.37810340060490716,3.2495312875121227,88.36437113075507,69.3944038630917,61.98202179367732,-2.8714278869072154,-0.8573026960890884
1,2.0,230,20,coherent,50,1.2761298911604415,0.40204720997744736,3.6042688746005123,88.84524923180129,68.49480505375138,64.59393193017864,-3.202221664623065,-0.8740826811829941
1,2.0,230,20,coherent,100,1.4493378963934975,0.4233556945196564,4.059086412770777,89.57017290423563,70.78971745835628,64.29398763639122,-3.635730718251121,-1.0259822018738411
1,2.0,230,20,partial,5,1.0443929245341632,0.35923293617734614,2.9276359849797866,87.72959008495633,65.60366048653796,64.32640772649287,-2.5684030488024403,-0.6851599883568171
1,2.0,230,20,partial,20,1.1695074416229052,0.38311347299423676,3.1113141692988515,87.68644205800106,67.2414677017705,62.411142752374026,-2.7282006963046146,-0.7863939686286685
1,2.0,230,20,partial,50,1.360754183409313,0.4056454977597807,3.508814278242697,88.43924284408298,70.18965639014588,61.21897383264145,-3.1031687804829162,-0.9551086856495323
1,2.0,230,20,partial,100,1.5676799852675403,0.4155885690494235,4.198317748006193,90.10106919023009,73.49021656492609,62.659329775312,-3.7827291789567696,-1.1520914162181168
1,2.0,230,20,random,5,1.0723623045600543,0.3692791395919356,2.8026503442554653,86.82393112830363,65.56395744035078,61.73756363300712,-2.43337120466353,-0.7030831649681187
1,2.0,230,20,random,20,1.1401663872385728,0.38235103282437677,3.0809035605469606,87.58964617651009,66.46533022689678,62.99246747482884,-2.6985525277225837,-0.757815354414196
1,2.0,230,20,random,50,1.3281890837545762,0.3975960970349236,3.5929692106271127,88.93405220788053,70.06479710622348,63.03366363880543,-3.195373113592189,-0.9305929867196526
1,2.0,230,20,random,100,1.4534830529388405,0.40372093704514295,4.082748599497053,90.11154061519055,72.22389788247978,64.39939865222432,-3.6790276624519103,-1.0497621158936976
1,2.0,320,3,coherent,5,6.986016308549956,2.4660844717627497,18.6523117145305,86.77866577877516,64.69970348130178,62.546110018589715,-16.186227242767753,-4.519931836787206
1,2.0,320,3,coherent,20,7.713317061006564,2.5746851541528746,20.80661406202188,87.62564083479386,66.6202603395006,62.928533023133205,-18.231928907869005,-5.138631906853689
1,2.0,320,3,coherent,50,9.04474964909556,2.6172824928355554,25.15129156635237,89.59384457084111,71.06296365983692,64.03862749857463,-22.534009073516813,-6.427467156260006
1,2.0,320,3,coherent,100,10.408940658159906,2.7862288236926056,27.82208258227766,89.9855490132597,73.23234981161708,62.587485579565204,-25.035853758585052,-7.622711834467301
1,2.0,320,3,partial,5,7.030791166150275,2.4480215230340345,19.69795553075108,87.57220504832416,65.1814217606117,64.3070005149809,-17.249934007717044,-4.58276964311624
1,2.0,320,3,partial,20,7.5784983289711265,2.4295896424179544,20.796553888629354,88.31734500134492,67.94101500121594,63.55887437141825,-18.3669642462114,-5.148908686553172
1,2.0,320,3,partial,50,9.34838702714874,2.6388756826535498,23.15620906776655,88.60402549082671,71.7718610174144,59.62902649656201,-20.517333385113,-6.709511344495191
1,2.0,320,3,partial,100,9.793007102225936,2.7555624237951553,26.21027017918121,89.48670729085465,71.86193786003872,62.63675637344437,-23.454707755386057,-7.037444678430781
