campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,Local SST_ramp_pct_load_per_s,Subtransmission DC backbone_ramp_pct_load_per_s,Traditional AC_ramp_pct_load_per_s,Local SST_p95_voltage_pct,Subtransmission DC backbone_p95_voltage_pct,Traditional AC_p95_voltage_pct,dc_ramp_reduction_vs_traditional_pct,dc_voltage_reduction_vs_traditional_pct
1,0.25,69,20,random,20,17.753478856075553,1.6487788176220537,40.94897451361075,0.7916921773356513,0.16992965629027487,1.3325718682912906,95.97357726974572,87.24799312263963
1,0.25,69,20,random,50,17.753478856075553,1.6487788176220537,40.94897451361075,1.0795802418213427,0.23172225857764758,1.8171434567608509,95.97357726974572,87.24799312263963
1,0.25,69,20,random,100,17.753478856075553,1.6487788176220537,40.94897451361075,1.5593936826308283,0.33470992905660213,2.6247627708767847,95.97357726974572,87.24799312263963
1,0.25,138,3,coherent,5,17.753478856075553,1.6487788176220537,40.94897451361075,4.078414246880628,0.875395199071113,6.864764169985436,95.97357726974572,87.24799312263963
1,0.25,138,3,coherent,20,17.753478856075553,1.6487788176220537,40.94897451361075,4.318320967285372,0.9268890343105903,7.2685738270434035,95.97357726974572,87.24799312263963
1,0.25,138,3,coherent,50,17.753478856075553,1.6487788176220537,40.94897451361075,4.798134408094857,1.0298767047895447,8.076193141159337,95.97357726974572,87.24799312263963
1,0.25,138,3,coherent,100,17.753478856075553,1.6487788176220537,40.94897451361075,5.5978234761106656,1.2015228222544687,9.422225331352559,95.97357726974572,87.24799312263963
1,0.25,138,3,partial,5,17.753478856075553,1.6487788176220537,40.94897451361075,4.078414246880628,0.875395199071113,6.864764169985436,95.97357726974572,87.24799312263963
1,0.25,138,3,partial,20,17.753478856075553,1.6487788176220537,40.94897451361075,4.318320967285372,0.9268890343105903,7.2685738270434035,95.97357726974572,87.24799312263963
1,0.25,138,3,partial,50,17.753478856075553,1.6487788176220537,40.94897451361075,4.798134408094857,1.0298767047895447,8.076193141159337,95.97357726974572,87.24799312263963
1,0.25,138,3,partial,100,17.753478856075553,1.6487788176220537,40.94897451361075,5.5978234761106656,1.2015228222544687,9.422225331352559,95.97357726974572,87.24799312263963
