scenario,thdv_pct
Traditional AC,1.0315853330079923
Traditional AC,3.5773584344585596
Traditional AC,2.6988195374853228
Traditional AC,1.5091831444685047
Traditional AC,1.628447412248823
Traditional AC,4.096364122432417
Traditional AC,2.341826253288456
Traditional AC,1.926157113456969
Traditional AC,2.015970966891148
Traditional AC,2.452646924708028
Traditional AC,2.91362130076604
Traditional AC,3.6254368088238342
Traditional AC,2.0318639545162682
Traditional AC,3.0612136305173916
Traditional AC,2.368287305405133
Traditional AC,3.6888687258858877
Traditional AC,1.4334516818013867
Traditional AC,1.9326750100319667
Traditional AC,2.058315882777881
Traditional AC,3.601581917371232
Traditional AC,2.0987555737486727
Traditional AC,2.62497917789192
Traditional AC,3.017347705279201
Traditional AC,3.8828921301459838
Traditional AC,2.533236552975954
Traditional AC,1.9607876332455891
Traditional AC,2.0816347281216965
Traditional AC,1.3396238195618497
Traditional AC,2.0517431901501264
Traditional AC,3.3531470585937138
Traditional AC,2.604892873348389
Traditional AC,1.826961609868423
Traditional AC,2.075909740210373
Traditional AC,1.958831021103842
Traditional AC,2.324632736575941
Traditional AC,1.112703393899825
Traditional AC,2.370882754086516
Traditional AC,4.126075432110638
Traditional AC,1.9826157971339986
Traditional AC,2.9398696468481864
Traditional AC,1.8875791645502809
Traditional AC,1.789681138237817
Traditional AC,1.4160121790622504
Traditional AC,1.3730532616835527
Traditional AC,5.196267329368804
Traditional AC,1.9028331305225665
Traditional AC,1.7593560643075736
Traditional AC,1.1166987032172009
Traditional AC,2.2275648128298338
Traditional AC,2.5124316434477625
Traditional AC,2.059286965543336
Traditional AC,1.878819868419536
Traditional AC,1.9182473578003083
Traditional AC,1.3799549281946182
Traditional AC,2.049305806623396
Traditional AC,1.4278953176909566
Traditional AC,1.570214531012588
Traditional AC,1.6039624261547591
Traditional AC,0.9422963655769877
Traditional AC,3.202025595597751
Traditional AC,5.573680384311357
Traditional AC,2.8320950864302974
Traditional AC,1.577959358203512
Traditional AC,5.319288956151037
Traditional AC,3.048344540445502
Traditional AC,2.7252220983595534
Traditional AC,2.650662386544896
Traditional AC,1.7139216748979522
Traditional AC,1.6808836404848528
Traditional AC,1.8724388883368752
Traditional AC,2.671968648400364
Traditional AC,4.695244380241512
Traditional AC,2.511173359539476
Traditional AC,0.7133479622282637
Traditional AC,3.1384088720471053
Traditional AC,2.0064824247635458
Traditional AC,1.064254982007526
Traditional AC,2.692677353272348
Traditional AC,1.956041773521122
Traditional AC,1.1986198811860336
Traditional AC,2.3790617627538304
Traditional AC,2.7016384632232247
Traditional AC,2.1641203280935994
Traditional AC,3.266225015489455
Traditional AC,1.6086845360188688
Traditional AC,1.4900024459558459
Traditional AC,1.9876639833882803
Traditional AC,1.4415315331638734
Traditional AC,2.4104817762285826
Traditional AC,2.9576282702085326
Traditional AC,1.6524467586601408
Traditional AC,1.384438927758215
Traditional AC,5.958572785724756
Traditional AC,2.6064539876608954
Traditional AC,2.6465954403725775
Traditional AC,1.7454688439920565
Traditional AC,2.066501402491988
Traditional AC,1.7718846909049648
Traditional AC,1.6188139510545188
Traditional AC,3.5289335475902917
Traditional AC,6.074663035218272
Traditional AC,2.4012989927789117
Traditional AC,1.5606663048981142
Traditional AC,4.843682628766918
Traditional AC,3.228975603172647
Traditional AC,2.8235395809864854
Traditional AC,1.0716179558490593
Traditional AC,2.7901366045056033
Traditional AC,3.4658973424021147
Traditional AC,1.7145793629496155
Traditional AC,1.5916967862991074
Traditional AC,1.5126225395274453
Traditional AC,1.8268846443133926
Traditional AC,1.8183224565401301
Traditional AC,4.506970556942745
