scenario,run,h,vh_pct
Traditional AC,69,25,0.5698941628191558
Traditional AC,69,29,0.36607657414829664
Traditional AC,69,31,0.1962333829051817
Traditional AC,70,5,0.4284088882168148
Traditional AC,70,7,0.8825412766175971
Traditional AC,70,11,1.1054488582048274
Traditional AC,70,13,0.5424445996394037
Traditional AC,70,17,0.41699515298618645
Traditional AC,70,19,0.3520494584922742
Traditional AC,70,23,0.905386730754158
Traditional AC,70,25,0.6107055064185547
Traditional AC,70,29,0.2318796750587904
Traditional AC,70,31,0.22377781911394753
Traditional AC,71,5,0.11593793295167386
Traditional AC,71,7,0.22414868724779372
Traditional AC,71,11,0.8936227476268428
Traditional AC,71,13,1.9631329572603846
Traditional AC,71,17,0.16942752314029455
Traditional AC,71,19,0.259752042774261
Traditional AC,71,23,0.8356609303269289
Traditional AC,71,25,0.2650961604455142
Traditional AC,71,29,0.2458973759375403
Traditional AC,71,31,0.10597424994161743
Traditional AC,72,5,0.46234515189841474
Traditional AC,72,7,0.5111744808825275
Traditional AC,72,11,1.203565576073773
Traditional AC,72,13,1.4710569534698588
Traditional AC,72,17,0.42072018162620767
Traditional AC,72,19,0.7196726686042144
Traditional AC,72,23,0.6956150013907619
Traditional AC,72,25,0.19680889760635228
Traditional AC,72,29,0.38880005645436266
Traditional AC,72,31,0.29828860450037925
Traditional AC,73,5,0.4441965178065811
Traditional AC,73,7,0.7942894123858131
Traditional AC,73,11,0.6023824946313465
Traditional AC,73,13,0.2420476902413904
Traditional AC,73,17,0.03709056509364058
Traditional AC,73,19,0.44198352691089404
Traditional AC,73,23,0.7781022448109293
Traditional AC,73,25,0.564491593706149
Traditional AC,73,29,0.08426727296907031
Traditional AC,73,31,0.14185513433538766
Traditional AC,74,5,0.199785942525498
Traditional AC,74,7,0.48272672232935976
Traditional AC,74,11,0.7120443302946089
Traditional AC,74,13,0.8106888377472085
Traditional AC,74,17,0.2740127745163271
Traditional AC,74,19,0.196025654704493
Traditional AC,74,23,1.2875344234439872
Traditional AC,74,25,0.28985189774860937
Traditional AC,74,29,0.27966349428823395
Traditional AC,74,31,0.26254850530659396
Traditional AC,75,5,0.19738207955828901
Traditional AC,75,7,1.0513657786912682
Traditional AC,75,11,1.43690498162131
Traditional AC,75,13,0.31210738757961903
Traditional AC,75,17,0.30580412960291825
Traditional AC,75,19,0.2168487099422981
Traditional AC,75,23,0.477720676011722
Traditional AC,75,25,0.15577049951948754
Traditional AC,75,29,0.13589108156705124
Traditional AC,75,31,0.23651847656055486
Traditional AC,76,5,0.2393304489819481
Traditional AC,76,7,0.25110286793360487
Traditional AC,76,11,2.518689788725401
Traditional AC,76,13,0.41779473112188126
Traditional AC,76,17,0.19631321399674817
Traditional AC,76,19,0.20754864234886186
Traditional AC,76,23,1.2000262036116622
Traditional AC,76,25,0.4154366721142487
Traditional AC,76,29,0.0927208647854419
Traditional AC,76,31,0.066876107251794
Traditional AC,77,5,0.4090914498369849
Traditional AC,77,7,0.5990673861609407
Traditional AC,77,11,3.0432403442466134
Traditional AC,77,13,0.7066887470884881
Traditional AC,77,17,0.21499743256269693
Traditional AC,77,19,0.5419063381051452
Traditional AC,77,23,1.2197472944329202
Traditional AC,77,25,0.6480106136525329
Traditional AC,77,29,0.0253255511503071
Traditional AC,77,31,0.3037864663363523
Traditional AC,78,5,0.3633136377047708
Traditional AC,78,7,0.7836810519874753
Traditional AC,78,11,2.1160790229427775
Traditional AC,78,13,0.5347233667299145
Traditional AC,78,17,0.14065009714648863
Traditional AC,78,19,0.39317329640209936
Traditional AC,78,23,0.654458629401189
Traditional AC,78,25,0.5204959617692597
Traditional AC,78,29,0.23313983720448755
Traditional AC,78,31,0.11953009591118806
Traditional AC,79,5,0.6139668889025084
Traditional AC,79,7,0.7002330544556422
Traditional AC,79,11,0.6779324392596824
Traditional AC,79,13,0.6045617080919671
Traditional AC,79,17,0.27469370439081753
Traditional AC,79,19,0.2496813623060138
Traditional AC,79,23,0.28189008169459606
Traditional AC,79,25,0.1463974197212988
Traditional AC,79,29,0.1100115879762605
Traditional AC,79,31,0.18413559190874507
Traditional AC,80,5,0.3091575994749149
Traditional AC,80,7,0.22779467042593637
Traditional AC,80,11,2.4854123379796955
Traditional AC,80,13,0.7503394545356896
Traditional AC,80,17,0.5944906411203441
Traditional AC,80,19,0.1677420850821672
Traditional AC,80,23,1.2171472281900504
Traditional AC,80,25,0.719907675824543
Traditional AC,80,29,0.2540109537707874
Traditional AC,80,31,0.436327973743445
Traditional AC,81,5,0.23318644022376692
Traditional AC,81,7,0.3498647210009804
Traditional AC,81,11,2.2065224691452454
Traditional AC,81,13,1.6766601728794361
Traditional AC,81,17,0.17749787953601293
Traditional AC,81,19,0.16456617955277608
Traditional AC,81,23,0.2882187267156438
Traditional AC,81,25,0.7674021349305078
Traditional AC,81,29,0.08707117348565345
Traditional AC,81,31,0.13266923008274695
Traditional AC,82,5,0.7410251229836778
Traditional AC,82,7,0.4585869140052261
Traditional AC,82,11,0.44424127467664587
Traditional AC,82,13,0.5138347007109552
Traditional AC,82,17,0.42723070311649824
Traditional AC,82,19,0.5036208446634203
Traditional AC,82,23,0.28858766776001193
Traditional AC,82,25,0.21726130673567137
Traditional AC,82,29,0.2954078992497059
Traditional AC,82,31,0.15429143169010912
Traditional AC,83,5,0.43312759068380546
Traditional AC,83,7,0.4808353214781518
Traditional AC,83,11,0.6353481070776092
Traditional AC,83,13,0.6489413263101247
Traditional AC,83,17,0.40163504717259046
Traditional AC,83,19,0.019578912162462905
Traditional AC,83,23,0.8928802867924275
Traditional AC,83,25,0.3142744485679667
Traditional AC,83,29,0.24343485448821842
Traditional AC,83,31,0.1561200743492876
Traditional AC,84,5,0.7747793378999488
Traditional AC,84,7,0.27503187595998235
Traditional AC,84,11,2.0258701406203636
Traditional AC,84,13,1.220585498827538
Traditional AC,84,17,0.3649904019522786
Traditional AC,84,19,0.5908354311152071
Traditional AC,84,23,1.153175937031133
Traditional AC,84,25,0.6913097779927432
Traditional AC,84,29,0.10845067763753888
Traditional AC,84,31,0.19772706596779258
Traditional AC,85,5,0.6542358528523522
Traditional AC,85,7,0.7034947453198415
Traditional AC,85,11,1.0055629481616943
Traditional AC,85,13,0.4816809785562378
Traditional AC,85,17,0.4476156297077685
Traditional AC,85,19,0.16355147728123914
Traditional AC,85,23,0.8622570912992904
Traditional AC,85,25,0.07989783012900062
Traditional AC,85,29,0.09984111342755932
Traditional AC,85,31,0.1880790071940409
Traditional AC,86,5,0.2475172999043601
Traditional AC,86,7,0.25495327832627906
Traditional AC,86,11,1.7540307447850285
Traditional AC,86,13,0.3778852715322719
Traditional AC,86,17,0.11851821764651564
Traditional AC,86,19,0.016730193220603554
Traditional AC,86,23,0.9885163525780892
Traditional AC,86,25,0.2858694830348822
Traditional AC,86,29,0.09127591787344254
Traditional AC,86,31,0.07669884437492798
Traditional AC,87,5,0.1812040572044951
Traditional AC,87,7,0.7980007798264368
Traditional AC,87,11,2.199056287938623
Traditional AC,87,13,1.5034302641763506
Traditional AC,87,17,0.1722855134720623
Traditional AC,87,19,0.074855928191533
Traditional AC,87,23,0.7954174389062205
Traditional AC,87,25,0.7363021380782826
Traditional AC,87,29,0.30324956638077377
Traditional AC,87,31,0.2013369410054845
Traditional AC,88,5,0.5866748619241527
Traditional AC,88,7,0.741115859850861
Traditional AC,88,11,0.5371184064639339
Traditional AC,88,13,0.6408636886570951
Traditional AC,88,17,0.2562381477602885
Traditional AC,88,19,0.23649355888746856
Traditional AC,88,23,0.9547341798994893
Traditional AC,88,25,0.31858547654282354
Traditional AC,88,29,0.16736682624260701
Traditional AC,88,31,0.12224621370467594
Traditional AC,89,5,0.9508531413995347
Traditional AC,89,7,0.5021739002872413
Traditional AC,89,11,4.0727286606242314
Traditional AC,89,13,3.4948662522142153
Traditional AC,89,17,0.20267947749620463
Traditional AC,89,19,0.14594493740748626
Traditional AC,89,23,1.010762805704965
Traditional AC,89,25,0.7020396475952116
Traditional AC,89,29,0.3901803624571089
Traditional AC,89,31,0.12944469643255122
Traditional AC,90,5,0.3530327924746996
Traditional AC,90,7,0.290340337745511
Traditional AC,90,11,0.6523676833125376
Traditional AC,90,13,0.8764688391667272
Traditional AC,90,17,0.0787189433061471
Traditional AC,90,19,0.21954807153980757
Traditional AC,90,23,0.38425865051345487
Traditional AC,90,25,0.5009862005057876
Traditional AC,90,29,0.08000823368491276
Traditional AC,90,31,0.10650813688541835
Traditional AC,91,5,0.23561676971717846
Traditional AC,91,7,0.35832476984480266
Traditional AC,91,11,1.1785788828002939
Traditional AC,91,13,1.3624402662994561
Traditional AC,91,17,0.04439788406764997
Traditional AC,91,19,0.35869922608161847
Traditional AC,91,23,0.15453888739847033
Traditional AC,91,25,0.7340634060997678
Traditional AC,91,29,0.10131727125951909
Traditional AC,91,31,0.07382302283739124
Traditional AC,92,5,0.570246425362655
Traditional AC,92,7,0.7657427461627646
Traditional AC,92,11,1.4854977773654638
Traditional AC,92,13,0.9866870899380122
Traditional AC,92,17,0.24426205162943718
Traditional AC,92,19,0.11609186072072249
Traditional AC,92,23,0.6765141211465742
Traditional AC,92,25,0.4639260544505356
Traditional AC,92,29,0.12221726433947029
Traditional AC,92,31,0.157851566872464
Traditional AC,93,5,0.07549714485683247
Traditional AC,93,7,0.6084091787764897
Traditional AC,93,11,0.7018788206803076
Traditional AC,93,13,0.4168280680235605
Traditional AC,93,17,0.3792060121041188
Traditional AC,93,19,0.2529982889026362
Traditional AC,93,23,0.3996801588733956
Traditional AC,93,25,0.4931806702732796
Traditional AC,93,29,0.30833210285568974
Traditional AC,93,31,0.20193394603246248
Traditional AC,94,5,0.4215188639364872
Traditional AC,94,7,0.2935218483131178
Traditional AC,94,11,2.4823691516032995
Traditional AC,94,13,0.5497948154822314
Traditional AC,94,17,0.19817807396023612
Traditional AC,94,19,0.16895740392504324
Traditional AC,94,23,0.36666150780508217
Traditional AC,94,25,0.22012932813172473
Traditional AC,94,29,0.3265709340856859
Traditional AC,94,31,0.11735567219679391
Traditional AC,95,5,0.5670653712277074
Traditional AC,95,7,0.6094461383674621
Traditional AC,95,11,1.8479438635324206
Traditional AC,95,13,0.5839556741905768
Traditional AC,95,17,0.10037171095935545
Traditional AC,95,19,0.45490256471051854
Traditional AC,95,23,0.568149993941938
Traditional AC,95,25,0.2678793058205014
Traditional AC,95,29,0.19910390841045802
Traditional AC,95,31,0.2733669169158495
Traditional AC,96,5,0.46306072965127004
Traditional AC,96,7,0.47292007711014816
Traditional AC,96,11,1.1464233623784923
Traditional AC,96,13,0.5407484653828063
Traditional AC,96,17,0.4853040838800107
Traditional AC,96,19,0.25239046207875504
Traditional AC,96,23,0.8675915713333807
Traditional AC,96,25,0.5503686893182442
Traditional AC,96,29,0.15097804867135603
Traditional AC,96,31,0.34562437332477125
Traditional AC,97,5,0.5035481912664952
Traditional AC,97,7,0.203025087631411
Traditional AC,97,11,0.9752509652566633
Traditional AC,97,13,0.41315591880114816
Traditional AC,97,17,0.09030139065409787
Traditional AC,97,19,0.17888566949238868
Traditional AC,97,23,0.6704378952113574
Traditional AC,97,25,0.22496932090982066
Traditional AC,97,29,0.3385121991920064
Traditional AC,97,31,0.2516793149853825
Traditional AC,98,5,0.3477314576321702
Traditional AC,98,7,0.8240270677906872
Traditional AC,98,11,1.166618359951586
Traditional AC,98,13,0.5089915750048482
Traditional AC,98,17,0.1966663528678459
Traditional AC,98,19,0.8188253873694736
Traditional AC,98,23,0.1676337619884855
Traditional AC,98,25,0.27117361944739304
Traditional AC,98,29,0.20938534390560729
Traditional AC,98,31,0.16877800903238566
Traditional AC,99,5,0.2509638488274053
Traditional AC,99,7,0.17798844556088297
Traditional AC,99,11,2.2345105856436493
Traditional AC,99,13,0.15733428260558885
Traditional AC,99,17,0.26386677119677715
Traditional AC,99,19,0.5342791106924708
Traditional AC,99,23,1.206120538143743
Traditional AC,99,25,0.5700612818337816
Traditional AC,99,29,0.22422922274939966
Traditional AC,99,31,0.07758885198597122
Traditional AC,100,5,0.28581037628767986
Traditional AC,100,7,0.7965066823902415
Traditional AC,100,11,1.4445144712699185
Traditional AC,100,13,1.1729958877774616
Traditional AC,100,17,0.18837986954718106
Traditional AC,100,19,0.17810808460726818
Traditional AC,100,23,0.8806776187794905
Traditional AC,100,25,0.2270884863473489
Traditional AC,100,29,0.2525104868362484
Traditional AC,100,31,0.0919200823551975
Traditional AC,101,5,0.7638741245711533
Traditional AC,101,7,0.357843640208286
Traditional AC,101,11,2.3716317506914786
Traditional AC,101,13,1.3013788797602999
Traditional AC,101,17,0.26208097403769537
Traditional AC,101,19,0.20837626050523525
Traditional AC,101,23,0.6025080574342395
Traditional AC,101,25,0.4942394831840725
Traditional AC,101,29,0.4090929388710857
Traditional AC,101,31,0.20693512460256747
Traditional AC,102,5,0.2645528110247596
Traditional AC,102,7,1.1262074126049206
Traditional AC,102,11,0.8479708313545394
Traditional AC,102,13,0.5990956157014387
Traditional AC,102,17,0.2903400827481095
Traditional AC,102,19,0.3342940358074887
Traditional AC,102,23,0.06343330138002544
Traditional AC,102,25,0.5455958937659521
Traditional AC,102,29,0.03621215515722141
Traditional AC,102,31,0.13514525167422223
Traditional AC,103,5,0.29767702855349787
Traditional AC,103,7,0.6423569405126469
Traditional AC,103,11,0.7422839147067531
Traditional AC,103,13,1.2939551580794966
Traditional AC,103,17,0.30478803162149676
Traditional AC,103,19,0.3423634335859689
Traditional AC,103,23,0.4272781745308195
Traditional AC,103,25,0.2801227040821122
Traditional AC,103,29,0.2615020720656129
Traditional AC,103,31,0.17246517517251617
Traditional AC,104,5,0.35500680440793775
Traditional AC,104,7,0.5647167940121522
Traditional AC,104,11,1.0280539792239942
Traditional AC,104,13,0.8501127387195129
Traditional AC,104,17,0.21081796650504603
Traditional AC,104,19,0.6700562519240721
Traditional AC,104,23,0.4310821634900307
Traditional AC,104,25,0.3500678781686464
Traditional AC,104,29,0.16681024531834268
Traditional AC,104,31,0.4178465056227143
Traditional AC,105,5,0.13671136550800467
Traditional AC,105,7,0.1598297957482001
Traditional AC,105,11,2.1927201545880353
Traditional AC,105,13,0.3567685280637313
Traditional AC,105,17,0.2710011552688695
Traditional AC,105,19,0.28864052656487116
Traditional AC,105,23,0.42878973014873123
Traditional AC,105,25,0.4396155781653449
Traditional AC,105,29,0.2787290826485185
Traditional AC,105,31,0.25095693235958044
Traditional AC,106,5,0.289629039574753
Traditional AC,106,7,0.3073182015201865
Traditional AC,106,11,1.690771696345064
Traditional AC,106,13,0.210051469055282
Traditional AC,106,17,0.48227305374424867
Traditional AC,106,19,0.2600070994446908
Traditional AC,106,23,0.9323208572145927
Traditional AC,106,25,0.2864340483212448
Traditional AC,106,29,0.11921934907004884
Traditional AC,106,31,0.3106483081636986
Traditional AC,107,5,0.1435797951049983
Traditional AC,107,7,0.6148868450264917
Traditional AC,107,11,2.396726539346393
Traditional AC,107,13,1.41025340261326
Traditional AC,107,17,0.1601859002284764
Traditional AC,107,19,0.22429270450362837
Traditional AC,107,23,0.36352075467514977
Traditional AC,107,25,0.6843875687770342
Traditional AC,107,29,0.21475766525211482
Traditional AC,107,31,0.06768739822305074
Traditional AC,108,5,0.9616174483518558
Traditional AC,108,7,0.7201314385591872
Traditional AC,108,11,1.4155838288169933
Traditional AC,108,13,0.18889985080574564
Traditional AC,108,17,0.09399134421471257
Traditional AC,108,19,0.08939749347312118
Traditional AC,108,23,0.4709001157726962
Traditional AC,108,25,0.572689620162727
Traditional AC,108,29,0.08614215139547154
Traditional AC,108,31,0.09088100754433483
Traditional AC,109,5,0.2687879448056929
Traditional AC,109,7,0.17915799024759238
Traditional AC,109,11,2.8339682943870104
Traditional AC,109,13,0.7491494783902102
Traditional AC,109,17,0.3167812795028637
Traditional AC,109,19,0.16862686209801467
Traditional AC,109,23,0.3717650017660187
Traditional AC,109,25,0.6365513616908937
Traditional AC,109,29,0.16133061347342514
Traditional AC,109,31,0.2657535679504744
Traditional AC,110,5,0.7817054215224281
Traditional AC,110,7,1.2715418042842976
Traditional AC,110,11,3.1850119746238477
Traditional AC,110,13,0.9234487116231674
Traditional AC,110,17,0.2772323554126854
Traditional AC,110,19,0.884625198102096
Traditional AC,110,23,0.4781861313453694
Traditional AC,110,25,0.5390041346434975
Traditional AC,110,29,0.37201965608254783
Traditional AC,110,31,0.23626036399179395
Traditional AC,111,5,0.35636577048762896
Traditional AC,111,7,0.325114001535412
Traditional AC,111,11,0.8316620829590586
Traditional AC,111,13,0.61531500848979
Traditional AC,111,17,0.1440248189963504
Traditional AC,111,19,0.42597823111208233
Traditional AC,111,23,0.3068960473853824
Traditional AC,111,25,0.1683965474360732
Traditional AC,111,29,0.12682611571055352
Traditional AC,111,31,0.09272287640041897
Traditional AC,112,5,0.9219535321448903
Traditional AC,112,7,0.45296708035834965
