architecture,trial,harmonic_order,v_h_volts,v1_volts,individual_distortion_pct,mvasc3,line_scale
traditional_ac,27,23,218.11293576372614,53589.65607170205,0.4070056644362388,1623.1341185573626,1.231631440716627
traditional_ac,27,25,82.46304583724837,53589.65607170205,0.15387866219352897,1623.1341185573626,1.231631440716627
traditional_ac,28,5,904.8802988563642,40689.88143470887,2.2238459954923644,833.242990829094,1.2137747802635974
traditional_ac,28,7,344.83750169654985,40689.88143470887,0.8474772831419461,833.242990829094,1.2137747802635974
traditional_ac,28,11,404.0138564117157,40689.88143470887,0.9929098885677459,833.242990829094,1.2137747802635974
traditional_ac,28,13,524.9443366679428,40689.88143470887,1.2901102636788717,833.242990829094,1.2137747802635974
traditional_ac,28,17,343.5219669243872,40689.88143470887,0.844244207188472,833.242990829094,1.2137747802635974
traditional_ac,28,19,228.27145531638948,40689.88143470887,0.561002999437771,833.242990829094,1.2137747802635974
traditional_ac,28,23,126.17243009721024,40689.88143470887,0.31008306155835563,833.242990829094,1.2137747802635974
traditional_ac,28,25,137.5439042971659,40689.88143470887,0.3380297495284407,833.242990829094,1.2137747802635974
traditional_ac,29,5,675.7935631023947,55105.44945035893,1.2263643066937964,1770.2838362164603,1.2503794245750055
traditional_ac,29,7,343.4251903277552,55105.44945035893,0.6232145708876317,1770.2838362164603,1.2503794245750055
traditional_ac,29,11,595.5698727052214,55105.44945035893,1.0807821706303897,1770.2838362164603,1.2503794245750055
traditional_ac,29,13,287.9270658310276,55105.44945035893,0.5225019824770746,1770.2838362164603,1.2503794245750055
traditional_ac,29,17,266.4043869808333,55105.44945035893,0.4834447221428081,1770.2838362164603,1.2503794245750055
traditional_ac,29,19,33.69822105001278,55105.44945035893,0.06115224789223326,1770.2838362164603,1.2503794245750055
traditional_ac,29,23,166.83321836361046,55105.44945035893,0.3027526678897704,1770.2838362164603,1.2503794245750055
traditional_ac,29,25,169.0545295266188,55105.44945035893,0.30678368693627933,1770.2838362164603,1.2503794245750055
traditional_ac,30,5,143.34910754072408,53777.299260158296,0.2665606296947797,1640.237947832405,0.9758682775560233
traditional_ac,30,7,1003.8992011632448,53777.299260158296,1.8667713235405974,1640.237947832405,0.9758682775560233
traditional_ac,30,11,134.6234201365357,53777.299260158296,0.2503350335338864,1640.237947832405,0.9758682775560233
traditional_ac,30,13,579.3724318652039,53777.299260158296,1.0773550175184057,1640.237947832405,0.9758682775560233
traditional_ac,30,17,391.14720112873744,53777.299260158296,0.7273463087770281,1640.237947832405,0.9758682775560233
traditional_ac,30,19,197.28974662020565,53777.299260158296,0.3668643634664091,1640.237947832405,0.9758682775560233
traditional_ac,30,23,199.4349792066596,53777.299260158296,0.3708534678207872,1640.237947832405,0.9758682775560233
traditional_ac,30,25,178.04814067368048,53777.299260158296,0.33108419932421196,1640.237947832405,0.9758682775560233
traditional_ac,31,5,664.1253223834135,57609.782815503575,1.1527995592524405,2057.4976170866726,1.1599417805334817
traditional_ac,31,7,557.3611117080364,57609.782815503575,0.967476502199281,2057.4976170866726,1.1599417805334817
traditional_ac,31,11,345.37596208590213,57609.782815503575,0.5995092243134733,2057.4976170866726,1.1599417805334817
traditional_ac,31,13,48.51141656025354,57609.782815503575,0.08420690755876006,2057.4976170866726,1.1599417805334817
traditional_ac,31,17,87.90851006002202,57609.782815503575,0.15259302459367136,2057.4976170866726,1.1599417805334817
traditional_ac,31,19,217.85042021942192,57609.782815503575,0.37814831018733747,2057.4976170866726,1.1599417805334817
traditional_ac,31,23,188.54070907844292,57609.782815503575,0.32727203586628356,2057.4976170866726,1.1599417805334817
traditional_ac,31,25,77.18137721326434,57609.782815503575,0.1339726925554279,2057.4976170866726,1.1599417805334817
