load_MW,length_km,saving_vs_traditional_MW,saving_vs_local_sst_MW,saving_vs_99pct_local_sst_sensitivity_MW,dc_loss_MW,traditional_loss_MW,local_sst_loss_MW,local_sst_99pct_sensitivity_loss_MW
136.70886075949366,52.5,1.2988573804377914,-0.40299220579975836,-1.1095264897753596,3.0377826384010316,4.336640018838823,2.634790432601273,1.928256148625672
136.70886075949366,53.78378378378378,1.3061911262995003,-0.3959894074330923,-1.1026599202754497,3.0443006412804423,4.350491767579943,2.64831123384735,1.9416407210049926
136.70886075949366,55.067567567567565,1.313524872161239,-0.3889866090664267,-1.09579335077554,3.0508186441598535,4.364343516321092,2.661832035093427,1.9550252933843135
136.70886075949366,56.351351351351354,1.3208586180229789,-0.3819838106997606,-1.0889267812756298,3.057336647039264,4.378195265062243,2.6753528363395036,1.9684098657636344
136.70886075949366,57.63513513513514,1.3281923638847175,-0.374981012333095,-1.08206021177572,3.0638546499186754,4.392047013803393,2.6888736375855804,1.9817944381429553
136.70886075949366,58.91891891891892,1.335526109746426,-0.3679782139664294,-1.0751936422758104,3.0703726527980866,4.4058987625445125,2.702394438831657,1.9951790105222762
136.70886075949366,60.2027027027027,1.342859855608165,-0.3609754155997633,-1.0683270727759004,3.0768906556774973,4.419750511285662,2.715915240077734,2.008563582901597
136.70886075949366,61.486486486486484,1.3501936014699036,-0.3539726172330977,-1.0614605032759905,3.0834086585569085,4.433602260026812,2.729436041323811,2.021948155280918
136.70886075949366,62.77027027027027,1.3575273473316734,-0.3469698188664019,-1.0545939337760508,3.0899266614362895,4.447454008767963,2.7429568425698876,2.0353327276602386
136.70886075949366,64.05405405405406,1.3648610931933822,-0.339967020499766,-1.0477273642761706,3.0964446643157304,4.461305757509113,2.7564776438159644,2.0487173000395598
136.70886075949366,65.33783783783784,1.3721948390551209,-0.3329642221330702,-1.040860794776231,3.1029626671951114,4.475157506250232,2.769998445062041,2.0621018724188804
136.70886075949366,66.62162162162161,1.3795285849168595,-0.3259614237664046,-1.0339942252763215,3.1094806700745226,4.489009254991382,2.783519246308118,2.075486444798201
136.70886075949366,67.9054054054054,1.3868623307785986,-0.3189586253997385,-1.027127655776411,3.1159986729539333,4.502861003732532,2.7970400475541948,2.088871017177522
136.70886075949366,69.1891891891892,1.394196076640338,-0.3119558270330729,-1.0202610862765016,3.1225166758333445,4.5167127524736825,2.8105608488002716,2.102255589556843
136.70886075949366,70.47297297297297,1.4015298225020465,-0.3049530286664073,-1.0133945167765916,3.1290346787127556,4.530564501214802,2.8240816500463484,2.115640161936164
136.70886075949366,71.75675675675676,1.4088635683637856,-0.29795023029977097,-1.006527947276652,3.1355526815921664,4.544416249955952,2.8376024512923954,2.1290247343155144
136.70886075949366,73.04054054054053,1.4161973142255242,-0.29094743193310535,-0.999661377776742,3.1420706844715776,4.558267998697102,2.851123252538472,2.1424093066948355
136.70886075949366,74.32432432432432,1.4235310600872633,-0.28394463356643884,-0.9927948082768321,3.1485886873509883,4.572119747438252,2.8646440537845494,2.155793879074156
136.70886075949366,75.60810810810811,1.4308648059489726,-0.2769418351997732,-0.9859282387769222,3.1551066902303995,4.585971496179372,2.8781648550306262,2.1691784514534773
136.70886075949366,76.89189189189189,1.4381985518107414,-0.2699390368330774,-0.9790616692769825,3.1616246931097804,4.599823244920522,2.891685656276703,2.182563023832798
136.70886075949366,78.17567567567568,1.4455322976724503,-0.26293623846644154,-0.9721950997771027,3.1681426959892214,4.613674993661672,2.90520645752278,2.1959475962121187
136.70886075949366,79.45945945945945,1.452866043534219,-0.2559334400997457,-0.9653285302771626,3.1746606988686024,4.6275267424028215,2.9187272587688566,2.2093321685914398
136.70886075949366,80.74324324324324,1.4601997893959577,-0.2489306417330801,-0.9584619607772531,3.1811787017480135,4.641378491143971,2.9322480600149334,2.2227167409707604
