# travis150_greenfield_proxy_recorder: 
"time", "travis_source:voltage", "travis_poi:voltage", "travis_source:angle", "travis_poi:angle", "travis_source:busgenerationreal", "travis_poi:busgenerationreal", "travis_source:busloadreal", "travis_poi:busloadreal"
7.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
7.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
8.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
9.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
10.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
11.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
12.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
13.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
14.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
15.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
